society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Nb18,Quileute,xd1077,quil1240,Quileute,Chimakuan,MammalRichness,50.0,,2013,,
Ne19,Plains Cree,xd1218,plai1258,Plains Cree,Algic,MammalRichness,50.0,,2013,,
Ne20,Santee,xd1220,dako1258,Dakota,Siouan,MammalRichness,50.0,,2013,,
Nf13,Shawnee,xd1233,shaw1249,Shawnee,Algic,MammalRichness,50.0,,2013,,
WNAI26,Quileute,xd1077,quil1240,Quileute,Chimakuan,MammalRichness,50.0,,2013,,
WNAI27,Lower Chinook,xd1078,chin1286,Chinook,Chinookan,MammalRichness,50.0,,2013,,
WNAI94,Dakelh (Lower Carrier),xd1035,carr1249,Carrier,Athabaskan-Eyak-Tlingit,MammalRichness,50.0,,2013,,
WNAI80,Salinan,xd1125,sali1253,Salinan,,MammalRichness,50.01170603,,2013,,
Ce5,Neapolitans,xd532,neap1235,Continental Southern Italian,Indo-European,MammalRichness,50.05610085,,2013,,
Ng6,Delaware,xd1255,unam1242,Unami,Algic,MammalRichness,50.10682947,,2013,,
B276,Lillooet,xd1207,lill1248,Lillooet,Salishan,MammalRichness,50.11879071,,2013,,
Ef10,Bihari,xd662,mait1250,Maithili,Indo-European,MammalRichness,50.12523215,,2013,,
Cb18,Kanembu,xd467,kane1243,Kanembu,Saharan,MammalRichness,50.18103182,,2013,,
WNAI54,Valley Maidu,xd1432,vall1252,Valley Maidu,Maiduan,MammalRichness,50.2705192,,2013,,
Cb4,Hasania,xd481,khar1296,Khartoum,Afro-Asiatic,MammalRichness,50.28278289,,2013,,
Nc27,Kawaiisu,xd1126,kawa1283,Kawaiisu,Uto-Aztecan,MammalRichness,50.3360835,,2013,,
WNAI81,Tongva,xd1128,tong1329,Tongva,Uto-Aztecan,MammalRichness,50.3360835,,2013,,
B172,Wappo,xd1119,wapp1239,Wappo,Yuki-Wappo,MammalRichness,50.35307589,,2013,,
Nc20,Wappo,xd1119,wapp1239,Wappo,Yuki-Wappo,MammalRichness,50.35307589,,2013,,
B240,Lipan Apache,xd1275,lipa1241,Lipan Apache,Athabaskan-Eyak-Tlingit,MammalRichness,50.43184121,,2013,,
Ie1,Mee,xd785,ekar1243,Ekari,Nuclear Trans New Guinea,MammalRichness,50.4835037,,2013,,
SCCS94,Mee,xd785,ekar1243,Ekari,Nuclear Trans New Guinea,MammalRichness,50.4835037,,2013,,
B272,Chehalis,xd997,lowe1427,Lower Chehalis,Salishan,MammalRichness,50.48471621,,2013,,
B170,Lake Miwok,xd1120,lake1258,Lake Miwok,Miwok-Costanoan,MammalRichness,50.48737934,,2013,,
ch12,Bashkir,xd549,bash1264,Bashkir,Turkic,MammalRichness,50.52801169,,2013,,
ch22,Lithuanian Karaim,xd560,kara1464,Karaim,Turkic,MammalRichness,50.55458515,,2013,,
ec21,Udihe,xd630,udih1248,Udihe,Tungusic,MammalRichness,50.62264021,,2013,,
Ef2,Bengali,xd664,beng1280,Bengali,Indo-European,MammalRichness,50.64037713,,2013,,
Ie13,Kiwai,xd789,sout2949,Southern Kiwai,Kiwaian,MammalRichness,50.76739316,,2013,,
Ch9,Lithuanians,xd573,lith1251,Lithuanian,Indo-European,MammalRichness,50.77001366,,2013,,
