Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
R_data_frame,1,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,28.0,101.0,0.0,21.705426356589147,78.29457364341086,0.0,0.1051510989010989,0.10439276485788107,0.3230986921327307,87.94118300348718,132.5677950911911,452.75435381663596,108474.0,-108021.24564618336,3.509723672997178,840.8837209302326,-837.3739972572354,68.18137320581758,0.5285377767892836,15.059241867264475,0.6,3.0,0.07258064516129033,9.0,0.9274193548387096,115.0,0.4,2.0,0.25,0.6,0.35294117647058826,0.35048412694778214,0.7637096774193548,0.16550387596899224,0.21705426356589147,0.11153607026872903,0.8884639297312711,0.7829457364341085,NaN,0.21705426356589147,NaN,NaN,0.5527590966485812,0.1422330158264699,NaN,0.21705426356589147,0.0,0.008,0.0,0.015625,0.0,15.625,1784.0,307112.0,37760.0,21.705426356589147,6.666666666666658,?,?
R_data_frame,1,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,35.0,94.0,0.0,27.131782945736433,72.86821705426357,0.0,0.14370454063978533,0.09715762273901804,0.31170117538921477,81.95911830779148,128.0895140288218,448.8161936965176,100956.0,-100507.18380630348,3.4791952999730045,782.6046511627907,-779.1254558628177,79.32450429171713,0.6149186379202879,17.674162698629168,0.2,1.0,0.08064516129032258,10.0,0.9193548387096774,114.0,0.8,4.0,0.09090909090909091,0.2,0.12500000000000003,0.08248947294519876,0.5596774193548387,0.049189570119802684,0.2713178294573643,0.12364459142722667,0.8763554085727734,0.7286821705426356,NaN,0.2713178294573643,NaN,NaN,0.5738366190150689,0.15514162589608774,NaN,0.2713178294573643,0.002,0.0,0.0,0.0,0.0,0.0,1808.0,307112.0,37760.0,27.131782945736433,6.666666666666658,?,?
R_data_frame,1,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,41.0,88.0,0.0,31.782945736434108,68.21705426356588,0.0,0.1971711456859972,0.09095607235142117,0.3015892444226438,76.82337483018944,124.10819498549517,446.52124502022775,94512.0,-94065.47875497978,3.4614050001568044,732.6511627906976,-729.1897577905409,112.59447508994447,0.8728253882941431,25.215927874796602,0.6,3.0,0.016129032258064516,2.0,0.9838709677419355,122.0,0.4,2.0,0.6,0.6,0.6,0.5838709677419355,0.7919354838709678,0.37550387596899226,0.3178294573643411,0.1263996830723592,0.873600316927641,0.6821705426356589,NaN,0.3178294573643411,NaN,NaN,0.595714887145991,0.18377186581621408,NaN,0.3178294573643411,0.008,0.0,0.0,0.0,0.0,0.0,1808.0,307112.0,37760.0,31.782945736434108,6.666666666666658,?,?
R_data_frame,1,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,43.0,86.0,0.0,33.333333333333336,66.66666666666667,0.0,0.23537114894203595,0.08888888888888888,0.2981423969999719,75.07014444559901,122.6764995111303,447.2414139853125,92364.0,-91916.7585860147,3.4669877053125,716.0,-712.5330122946875,121.10183107562199,0.9387738843071471,27.077508318493734,0.0,0.0,0.0,0.0,1.0,124.0,1.0,5.0,NaN,0.0,NaN,NaN,0.5,0.03875968992248062,0.3333333333333333,0.09697351578399344,0.9030264842160065,0.6666666666666666,NaN,0.3333333333333333,NaN,NaN,0.6181799087746699,0.19494482606261532,NaN,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1713.0,307112.0,37760.0,33.333333333333336,6.666666666666658,?,?
R_data_frame,1,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,41.0,88.0,0.0,31.782945736434108,68.21705426356588,0.0,0.21374151544535255,0.09095607235142117,0.3015892444226438,76.79202160814461,124.05115524336942,448.0504052332232,94512.0,-94063.94959476677,3.473258955296304,732.6511627906976,-729.1779038354014,107.89254950444779,0.8363763527476572,24.08044903972056,0.0,0.0,0.0,0.0,1.0,124.0,1.0,5.0,NaN,0.0,NaN,NaN,0.5,0.03875968992248062,0.3178294573643411,0.10059460404782367,0.8994053959521764,0.6821705426356589,NaN,0.3178294573643411,NaN,NaN,0.6086174266582587,0.1808053225496676,NaN,0.3178294573643411,0.008,0.0,0.0,0.0,0.0,0.0,1713.0,307112.0,37760.0,31.782945736434108,6.666666666666658,?,?
R_data_frame,1,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,54.0,75.0,0.0,41.86046511627907,58.13953488372093,0.0,0.3132940591951167,0.07751937984496127,0.2784230231948523,65.44386074258753,114.51466077993099,448.36408298176116,80550.0,-80101.63591701824,3.4756905657500865,624.4186046511628,-620.9429140854127,144.37910841292828,1.1192178946738627,32.20131002750312,0.0,0.0,0.0,0.0,1.0,124.0,1.0,5.0,NaN,0.0,NaN,NaN,0.5,0.03875968992248062,0.4186046511627907,0.10764790221066424,0.8923520977893358,0.5813953488372093,NaN,0.4186046511627907,NaN,NaN,0.6554783744760633,0.2325351486633545,NaN,0.4186046511627907,0.0,0.0,0.0,0.0,0.0,0.0,1534.0,307112.0,37760.0,41.86046511627907,6.666666666666658,?,?
R_data_frame,1,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,43.0,86.0,0.0,33.333333333333336,66.66666666666667,0.0,0.23373394115209284,0.08888888888888888,0.2981423969999719,74.90002073643979,122.36385729599648,453.84047303168717,92364.0,-91910.15952696832,3.5181432017960246,716.0,-712.481856798204,118.35271457012426,0.9174629036443741,26.07804318982826,0.0,0.0,0.0,0.0,1.0,124.0,1.0,5.0,NaN,0.0,NaN,NaN,0.5,0.03875968992248062,0.3333333333333333,0.09809617180205417,0.9019038281979458,0.6666666666666666,NaN,0.3333333333333333,NaN,NaN,0.6176185807656396,0.18072973588116903,NaN,0.3333333333333333,0.002,0.0,0.0,0.0,0.0,0.0,1713.0,307112.0,37760.0,33.333333333333336,6.666666666666658,?,?
R_data_frame,1,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,43.0,86.0,0.0,33.333333333333336,66.66666666666667,0.0,0.22495458991197428,0.08888888888888888,0.2981423969999719,74.92998651592154,122.41886748344653,452.34104851609203,92364.0,-91911.65895148391,3.506519755938698,716.0,-712.4934802440614,118.91514067349712,0.9218227959185823,26.288823679301064,0.0,0.0,0.0,0.0,1.0,124.0,1.0,5.0,NaN,0.0,NaN,NaN,0.5,0.03875968992248062,0.3333333333333333,0.11082048984424535,0.8891795101557546,0.6666666666666666,NaN,0.3333333333333333,NaN,NaN,0.611256421744544,0.185450696712233,NaN,0.3333333333333333,0.002,0.0,0.0,0.0,0.0,0.0,1713.0,307112.0,37760.0,33.333333333333336,6.666666666666658,?,?
R_data_frame,1,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,50.0,79.0,0.0,38.75968992248062,61.24031007751938,0.0,0.27666974235218966,0.08165374677002585,0.2857511973203714,68.75055501287629,117.1769539055238,454.6220102272968,84846.0,-84391.3779897727,3.5242016296689673,657.7209302325581,-654.1967286028892,133.01513732273122,1.0311250955250482,29.258402437714754,0.0,0.0,0.0,0.0,1.0,124.0,1.0,5.0,NaN,0.0,NaN,NaN,0.5,0.03875968992248062,0.3875968992248062,0.11530957073408789,0.8846904292659121,0.6124031007751938,NaN,0.3875968992248062,NaN,NaN,0.6361436642453592,0.2213675996518509,NaN,0.3875968992248062,0.009,0.0,0.015625,0.0,15.625,0.0,1534.0,307112.0,37760.0,38.75968992248062,6.666666666666658,?,?
R_data_frame,1,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,45.0,84.0,0.0,34.883720930232556,65.11627906976744,0.0,0.23867069486404835,0.08682170542635659,0.2946552314593389,73.13920170587058,120.89740781309736,452.75435381663596,90216.0,-89763.24564618336,3.509723672997178,699.3488372093024,-695.8391135363051,119.07925183803009,0.9230949754886053,26.301072719503168,0.0,0.0,0.0,0.0,1.0,124.0,1.0,5.0,NaN,0.0,NaN,NaN,0.5,0.03875968992248062,0.3488372093023256,0.11258620042419805,0.8874137995758021,0.6511627906976745,NaN,0.3488372093023256,NaN,NaN,0.6181255044390638,0.18590743715910735,NaN,0.3488372093023256,0.002,0.0,0.0,0.0,0.0,0.0,1534.0,307112.0,37760.0,34.883720930232556,6.666666666666658,?,?
R_data_frame,1,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,42.0,87.0,0.0,32.55813953488372,67.44186046511628,0.0,0.20623806492679828,0.08992248062015502,0.2998707732009824,75.75131605250881,123.03735107418522,452.75435381663596,93438.0,-92985.24564618336,3.509723672997178,724.3255813953489,-720.8158577223517,110.99731400126721,0.8604442945834667,24.51601250558504,0.0,0.0,0.0,0.0,1.0,124.0,1.0,5.0,NaN,0.0,NaN,NaN,0.5,0.03875968992248062,0.32558139534883723,0.12409713384762655,0.8759028661523734,0.6744186046511628,NaN,0.32558139534883723,NaN,NaN,0.6007421307506053,0.16796638685924498,NaN,0.32558139534883723,0.008,0.0,0.015625,0.0,15.625,0.0,1534.0,307112.0,37760.0,32.55813953488372,6.666666666666658,?,?
R_data_frame,1,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,48.0,81.0,0.0,37.2093023255814,62.7906976744186,0.0,0.256827880512091,0.08372093023255814,0.28934569330224724,70.62434662692675,118.90282157306157,448.8161936965176,86994.0,-86545.18380630348,3.4791952999730045,674.3720930232558,-670.8928977232828,131.3809557149088,1.0184570210458046,29.272775260811226,0.0,0.0,0.0,0.0,1.0,124.0,1.0,5.0,NaN,0.0,NaN,NaN,0.5,0.03875968992248062,0.37209302325581395,0.12237432952017105,0.877625670479829,0.627906976744186,NaN,0.37209302325581395,NaN,NaN,0.6248593468678214,0.20321833248620932,NaN,0.37209302325581395,0.0,0.0,0.0,0.0,0.0,0.0,1534.0,307112.0,37760.0,37.2093023255814,6.666666666666658,?,?
R_data_frame,1,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,44.0,85.0,0.0,34.10852713178294,65.89147286821705,0.0,0.21487899183731918,0.08785529715762273,0.29640394254736685,74.20439614279663,121.97437069269752,446.52124502022775,91290.0,-90843.47875497978,3.4614050001568044,707.6744186046511,-704.2130136044943,111.77135550022716,0.8664446162808307,25.031587353735837,0.0,0.0,0.0,0.0,1.0,124.0,1.0,5.0,NaN,0.0,NaN,NaN,0.5,0.03875968992248062,0.34108527131782945,0.12938598139357804,0.870614018606422,0.6589147286821705,NaN,0.34108527131782945,NaN,NaN,0.6058496449621258,0.18260629477503462,NaN,0.34108527131782945,0.01,0.0,0.0,0.0,0.0,0.0,1534.0,307112.0,37760.0,34.10852713178294,6.666666666666658,?,?
R_data_frame,1,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,45.0,84.0,0.0,34.883720930232556,65.11627906976744,0.0,0.23214285714285715,0.08682170542635659,0.2946552314593389,73.32432713291067,121.24163729077749,447.2414139853125,90216.0,-89768.7585860147,3.4669877053125,699.3488372093024,-695.8818495039899,119.00811113523187,0.9225434971723401,26.609367427485175,0.0,0.0,0.0,0.0,1.0,124.0,1.0,5.0,NaN,0.0,NaN,NaN,0.5,0.03875968992248062,0.3488372093023256,0.12067768469750051,0.8793223153024995,0.6511627906976745,NaN,0.3488372093023256,NaN,NaN,0.6140797623024125,0.1858657488727797,NaN,0.3488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,1534.0,307112.0,37760.0,34.883720930232556,6.666666666666658,?,?
R_data_frame,1,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,42.0,87.0,0.0,32.55813953488372,67.44186046511628,0.0,0.22434169603980927,0.08992248062015502,0.2998707732009824,75.91938499896115,123.34430530013724,448.0504052332232,93438.0,-92989.94959476677,3.473258955296304,724.3255813953489,-720.8523224400525,111.5897350394967,0.8650367057325326,24.90562082661459,0.0,0.0,0.0,0.0,1.0,124.0,1.0,5.0,NaN,0.0,NaN,NaN,0.5,0.03875968992248062,0.32558139534883723,0.09738023561146791,0.9026197643885322,0.6744186046511628,NaN,0.32558139534883723,NaN,NaN,0.6141005798686846,0.1873831064589495,NaN,0.32558139534883723,0.01,0.0,0.015625,0.0,15.625,0.0,1713.0,307112.0,37760.0,32.55813953488372,6.666666666666658,?,?
R_data_frame,1,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,54.0,75.0,0.0,41.86046511627907,58.13953488372093,0.0,0.3139757498404595,0.07751937984496127,0.2784230231948523,65.44386074258753,114.51466077993099,448.36408298176116,80550.0,-80101.63591701824,3.4756905657500865,624.4186046511628,-620.9429140854127,145.35917577980987,1.1268153161225571,32.419897422007125,0.0,0.0,0.0,0.0,1.0,124.0,1.0,5.0,NaN,0.0,NaN,NaN,0.5,0.03875968992248062,0.4186046511627907,0.10764790221066425,0.8923520977893358,0.5813953488372093,NaN,0.4186046511627907,NaN,NaN,0.6554783744760633,0.23510716118206648,NaN,0.4186046511627907,0.0,0.0,0.0,0.0,0.0,0.0,1534.0,307112.0,37760.0,41.86046511627907,6.666666666666658,?,?
R_data_frame,1,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,46.0,83.0,0.0,35.65891472868217,64.34108527131782,0.0,0.24117647058823533,0.08578811369509044,0.29289608002684236,72.28722931540119,120.21065940167067,453.84047303168717,89142.0,-88688.15952696832,3.5181432017960246,691.0232558139535,-687.5051126121575,123.41329125402181,0.956692180263735,27.193099467222943,0.0,0.0,0.0,0.0,1.0,124.0,1.0,5.0,NaN,0.0,NaN,NaN,0.5,0.03875968992248062,0.35658914728682173,0.12089770147772884,0.8791022985222712,0.6434108527131783,NaN,0.35658914728682173,NaN,NaN,0.6178457229045464,0.19778468180077777,NaN,0.35658914728682173,0.003,0.0,0.0,0.0,0.0,0.0,1534.0,307112.0,37760.0,35.65891472868217,6.666666666666658,?,?
R_data_frame,1,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,35.0,94.0,0.0,27.131782945736433,72.86821705426357,0.0,0.1665406557151694,0.09715762273901804,0.31170117538921477,81.90021781972817,127.9861746211506,452.34104851609203,100956.0,-100503.65895148391,3.506519755938698,782.6046511627907,-779.0981314068521,96.10094151781601,0.7449685388977986,21.245240031404585,0.4,2.0,0.07258064516129033,9.0,0.9274193548387096,115.0,0.6,3.0,0.18181818181818182,0.4,0.25000000000000006,0.22628868929561283,0.6637096774193548,0.09598308668076111,0.2713178294573643,0.10613013009329321,0.8938698699067068,0.7286821705426356,NaN,0.2713178294573643,NaN,NaN,0.5825938496820355,0.1638035699690648,NaN,0.2713178294573643,0.002,0.0,0.0,0.0,0.0,0.0,1868.0,307112.0,37760.0,27.131782945736433,6.666666666666658,?,?
R_data_frame,1,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,50.0,79.0,0.0,38.75968992248062,61.24031007751938,0.0,0.27666974235218966,0.08165374677002585,0.2857511973203714,68.75055501287629,117.1769539055238,454.6220102272968,84846.0,-84391.3779897727,3.5242016296689673,657.7209302325581,-654.1967286028892,133.01513732273122,1.0311250955250482,29.258402437714754,0.0,0.0,0.0,0.0,1.0,124.0,1.0,5.0,NaN,0.0,NaN,NaN,0.5,0.03875968992248062,0.3875968992248062,0.11530957073408789,0.8846904292659121,0.6124031007751938,NaN,0.3875968992248062,NaN,NaN,0.6361436642453592,0.2203492866719666,NaN,0.3875968992248062,0.008,0.0,0.015625,0.0,15.625,0.0,1534.0,307112.0,37760.0,38.75968992248062,6.666666666666658,?,?
R_data_frame,1,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,40.0,89.0,0.0,31.007751937984494,68.9922480620155,0.0,0.1992048545720862,0.09198966408268731,0.3032979790283597,77.4927256169343,124.44353788620874,452.75435381663596,95586.0,-95133.24564618336,3.509723672997178,740.9767441860465,-737.4670205130493,110.82725903939982,0.8591260390651149,24.478452411367535,0.2,1.0,0.024193548387096774,3.0,0.9758064516129032,121.0,0.8,4.0,0.25,0.2,0.22222222222222224,0.19576977920918462,0.5879032258064516,0.0810077519379845,0.31007751937984496,0.11604194165050875,0.8839580583494911,0.689922480620155,NaN,0.31007751937984496,NaN,NaN,0.597017788864668,0.17216635888175352,NaN,0.31007751937984496,0.0,0.0,0.0,0.0,0.0,0.0,1844.0,307112.0,37760.0,31.007751937984494,6.666666666666658,?,?
R_data_frame,1,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,28.0,101.0,0.0,21.705426356589147,78.29457364341086,0.0,0.1051510989010989,0.10439276485788107,0.3230986921327307,87.94118300348718,132.5677950911911,452.75435381663596,108474.0,-108021.24564618336,3.509723672997178,840.8837209302326,-837.3739972572354,68.18137320581758,0.5285377767892836,15.059241867264475,0.6,3.0,0.07258064516129033,9.0,0.9274193548387096,115.0,0.4,2.0,0.25,0.6,0.35294117647058826,0.35048412694778214,0.7637096774193548,0.16550387596899224,0.21705426356589147,0.11153607026872903,0.8884639297312711,0.7829457364341085,NaN,0.21705426356589147,NaN,NaN,0.5527590966485812,0.1422330158264699,NaN,0.21705426356589147,0.01,0.0,0.015625,0.0,15.625,0.0,1784.0,307112.0,37760.0,21.705426356589147,6.666666666666658,?,?
R_data_frame,1,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,35.0,94.0,0.0,27.131782945736433,72.86821705426357,0.0,0.14370454063978533,0.09715762273901804,0.31170117538921477,81.95911830779148,128.0895140288218,448.8161936965176,100956.0,-100507.18380630348,3.4791952999730045,782.6046511627907,-779.1254558628177,79.32450429171713,0.6149186379202879,17.674162698629168,0.2,1.0,0.08064516129032258,10.0,0.9193548387096774,114.0,0.8,4.0,0.09090909090909091,0.2,0.12500000000000003,0.08248947294519876,0.5596774193548387,0.049189570119802684,0.2713178294573643,0.12364459142722667,0.8763554085727734,0.7286821705426356,NaN,0.2713178294573643,NaN,NaN,0.5738366190150689,0.15514162589608774,NaN,0.2713178294573643,0.0,0.0,0.0,0.0,0.0,0.0,1808.0,307112.0,37760.0,27.131782945736433,6.666666666666658,?,?
R_data_frame,1,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,41.0,88.0,0.0,31.782945736434108,68.21705426356588,0.0,0.1971711456859972,0.09095607235142117,0.3015892444226438,76.82337483018944,124.10819498549517,446.52124502022775,94512.0,-94065.47875497978,3.4614050001568044,732.6511627906976,-729.1897577905409,112.59447508994447,0.8728253882941431,25.215927874796602,0.6,3.0,0.016129032258064516,2.0,0.9838709677419355,122.0,0.4,2.0,0.6,0.6,0.6,0.5838709677419355,0.7919354838709678,0.37550387596899226,0.3178294573643411,0.1263996830723592,0.873600316927641,0.6821705426356589,NaN,0.3178294573643411,NaN,NaN,0.595714887145991,0.18377186581621408,NaN,0.3178294573643411,0.01,0.0,0.0,0.0,0.0,0.0,1808.0,307112.0,37760.0,31.782945736434108,6.666666666666658,?,?
R_data_frame,1,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,45.0,84.0,0.0,34.883720930232556,65.11627906976744,0.0,0.2317617866004963,0.08682170542635659,0.2946552314593389,73.32432713291067,121.24163729077749,447.2414139853125,90216.0,-89768.7585860147,3.4669877053125,699.3488372093024,-695.8818495039899,119.00811113523187,0.9225434971723401,26.609367427485175,0.0,0.0,0.0,0.0,1.0,124.0,1.0,5.0,NaN,0.0,NaN,NaN,0.5,0.03875968992248062,0.3488372093023256,0.12115226096868696,0.878847739031313,0.6511627906976745,NaN,0.3488372093023256,NaN,NaN,0.6138424741668194,0.1846064810437444,NaN,0.3488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,1534.0,307112.0,37760.0,34.883720930232556,6.666666666666658,?,?
R_data_frame,1,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,41.0,88.0,0.0,31.782945736434108,68.21705426356588,0.0,0.21477484955384937,0.09095607235142117,0.3015892444226438,76.79202160814461,124.05115524336942,448.0504052332232,94512.0,-94063.94959476677,3.473258955296304,732.6511627906976,-729.1779038354014,107.89254950444779,0.8363763527476572,24.08044903972056,0.0,0.0,0.0,0.0,1.0,124.0,1.0,5.0,NaN,0.0,NaN,NaN,0.5,0.03875968992248062,0.3178294573643411,0.09912584083021607,0.900874159169784,0.6821705426356589,NaN,0.3178294573643411,NaN,NaN,0.6093518082670626,0.1810175362365735,NaN,0.3178294573643411,0.01,0.0,0.015625,0.0,15.625,0.0,1713.0,307112.0,37760.0,31.782945736434108,6.666666666666658,?,?
R_data_frame,1,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,54.0,75.0,0.0,41.86046511627907,58.13953488372093,0.0,0.3132940591951167,0.07751937984496127,0.2784230231948523,65.44386074258753,114.51466077993099,448.36408298176116,80550.0,-80101.63591701824,3.4756905657500865,624.4186046511628,-620.9429140854127,144.37910841292828,1.1192178946738627,32.20131002750312,0.0,0.0,0.0,0.0,1.0,124.0,1.0,5.0,NaN,0.0,NaN,NaN,0.5,0.03875968992248062,0.4186046511627907,0.10764790221066425,0.8923520977893358,0.5813953488372093,NaN,0.4186046511627907,NaN,NaN,0.6554783744760633,0.2329125510495408,NaN,0.4186046511627907,0.0,0.0,0.0,0.0,0.0,0.0,1534.0,307112.0,37760.0,41.86046511627907,6.666666666666658,?,?
R_data_frame,1,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,44.0,85.0,0.0,34.10852713178294,65.89147286821705,0.0,0.22211975028376843,0.08785529715762273,0.29640394254736685,74.02909026276025,121.6503593343021,453.84047303168717,91290.0,-90836.15952696832,3.5181432017960246,707.6744186046511,-704.1562754028552,117.99909366082115,0.9147216562854352,26.00012574299041,0.0,0.0,0.0,0.0,1.0,124.0,1.0,5.0,NaN,0.0,NaN,NaN,0.5,0.03875968992248062,0.34108527131782945,0.12563192074683183,0.8743680792531681,0.6589147286821705,NaN,0.34108527131782945,NaN,NaN,0.6077266752854987,0.19095392512409554,NaN,0.34108527131782945,0.011,0.0,0.015625,0.0,15.625,0.0,1534.0,307112.0,37760.0,34.10852713178294,6.666666666666658,?,?
R_data_frame,1,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,35.0,94.0,0.0,27.131782945736433,72.86821705426357,0.0,0.1665406557151694,0.09715762273901804,0.31170117538921477,81.90021781972817,127.9861746211506,452.34104851609203,100956.0,-100503.65895148391,3.506519755938698,782.6046511627907,-779.0981314068521,96.10094151781601,0.7449685388977986,21.245240031404585,0.4,2.0,0.07258064516129033,9.0,0.9274193548387096,115.0,0.6,3.0,0.18181818181818182,0.4,0.25000000000000006,0.22628868929561283,0.6637096774193548,0.09598308668076111,0.2713178294573643,0.10613013009329321,0.8938698699067068,0.7286821705426356,NaN,0.2713178294573643,NaN,NaN,0.5825938496820355,0.1638035699690648,NaN,0.2713178294573643,0.01,0.0,0.0,0.0,0.0,0.0,1868.0,307112.0,37760.0,27.131782945736433,6.666666666666658,?,?
R_data_frame,1,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,50.0,79.0,0.0,38.75968992248062,61.24031007751938,0.0,0.2784621920135939,0.08165374677002585,0.2857511973203714,68.75055501287629,117.1769539055238,454.6220102272968,84846.0,-84391.3779897727,3.5242016296689673,657.7209302325581,-654.1967286028892,133.01513732273122,1.0311250955250482,29.258402437714754,0.0,0.0,0.0,0.0,1.0,124.0,1.0,5.0,NaN,0.0,NaN,NaN,0.5,0.03875968992248062,0.3875968992248062,0.11259528501980216,0.8874047149801979,0.6124031007751938,NaN,0.3875968992248062,NaN,NaN,0.6375008071025021,0.2216576721699805,NaN,0.3875968992248062,0.0,0.0,0.0,0.0,0.0,0.0,1534.0,307112.0,37760.0,38.75968992248062,6.666666666666658,?,?
R_data_frame,1,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,40.0,89.0,0.0,31.007751937984494,68.9922480620155,0.0,0.1992048545720862,0.09198966408268731,0.3032979790283597,77.4927256169343,124.44353788620874,452.75435381663596,95586.0,-95133.24564618336,3.509723672997178,740.9767441860465,-737.4670205130493,110.82725903939982,0.8591260390651149,24.478452411367535,0.2,1.0,0.024193548387096774,3.0,0.9758064516129032,121.0,0.8,4.0,0.25,0.2,0.22222222222222224,0.19576977920918462,0.5879032258064516,0.0810077519379845,0.31007751937984496,0.11604194165050875,0.8839580583494911,0.689922480620155,NaN,0.31007751937984496,NaN,NaN,0.597017788864668,0.17216635888175352,NaN,0.31007751937984496,0.01,0.0,0.015625,0.0,15.625,0.0,1844.0,307112.0,37760.0,31.007751937984494,6.666666666666658,?,?
R_data_frame,1,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,2.02010112344E7,1161.0,129.0,28.0,101.0,0.0,21.705426356589147,78.29457364341086,0.0,0.1051510989010989,0.10439276485788107,0.3230986921327307,87.94118300348718,132.5677950911911,452.75435381663596,108474.0,-108021.24564618336,3.509723672997178,840.8837209302326,-837.3739972572354,68.18137320581758,0.5285377767892836,15.059241867264475,0.6,3.0,0.07258064516129033,9.0,0.9274193548387096,115.0,0.4,2.0,0.25,0.6,0.35294117647058826,0.35048412694778214,0.7637096774193548,0.16550387596899224,0.21705426356589147,0.11153607026872903,0.8884639297312711,0.7829457364341085,NaN,0.21705426356589147,NaN,NaN,0.5527590966485812,0.1422330158264699,NaN,0.21705426356589147,0.0,0.0,0.0,0.0,0.0,0.0,1784.0,307112.0,37760.0,21.705426356589147,6.666666666666658,?,?
