society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Sg3,Ona,xd1385,onaa1245,Selk'nam,Chonan,NetPrimaryProductionContingency,0.42135512,,,,
B282,Comox,xd1073,isla1276,Island Comox,Salishan,NetPrimaryProductionContingency,0.421382277,,,,
Ng10,Seneca,xd1245,sene1264,Seneca,Iroquoian,NetPrimaryProductionContingency,0.421638174,,,,
WNAI19,Stó:lō,xd1087,chil1281,Chiliwack,Salishan,NetPrimaryProductionContingency,0.421649733,,,,
B327,Eastern Ojibwa,xd1055,east2542,Eastern Ojibwa,Algic,NetPrimaryProductionContingency,0.421655143,,,,
B331,Rainy River Ojibwe,xd1053,rain1239,Rainy River Ojibwa,Algic,NetPrimaryProductionContingency,0.421655143,,,,
Ng4,Penobscot,xd1253,peno1243,Penobscot,Algic,NetPrimaryProductionContingency,0.422530872,,,,
B348,Chilcotin,xd1206,chil1280,Chilcotin,Athabaskan-Eyak-Tlingit,NetPrimaryProductionContingency,0.423243675,,,,
Nb14,Comox,xd1073,isla1276,Island Comox,Salishan,NetPrimaryProductionContingency,0.423266106,,,,
B343,Sekani,xd1044,seka1250,Sekani,Athabaskan-Eyak-Tlingit,NetPrimaryProductionContingency,0.423717852,,,,
B271,Twana,xd1079,twan1247,Twana,Salishan,NetPrimaryProductionContingency,0.42374548,,,,
Ij2,Māori,xd891,maor1246,Maori,Austronesian,NetPrimaryProductionContingency,0.424006914,,,,
B321,Sinkaitk,xd1147,sout2963,Southern Okanogan,Salishan,NetPrimaryProductionContingency,0.42421134,,,,
Nd15,Sinkaitk,xd1147,sout2963,Southern Okanogan,Salishan,NetPrimaryProductionContingency,0.42421134,,,,
Cg1,Dutch,xd541,dutc1256,Dutch,Indo-European,NetPrimaryProductionContingency,0.424384231,,,,
Nd11,Shuswap,xd1143,shus1248,Shuswap,Salishan,NetPrimaryProductionContingency,0.424646603,,,,
B285,Klallam,xd1075,clal1241,Clallam,Salishan,NetPrimaryProductionContingency,0.424843802,,,,
WNAI22,Klallam,xd1075,clal1241,Clallam,Salishan,NetPrimaryProductionContingency,0.424843802,,,,
SCCS144,Huron,xd1244,wyan1247,Wyandot,Iroquoian,NetPrimaryProductionContingency,0.425382408,,,,
Na31,Eastern Cree,xd1047,sout2978,Southern East Cree,Algic,NetPrimaryProductionContingency,0.425716625,,,,
Ci4,Cherkess,xd580,kaba1278,Kabardian,Abkhaz-Adyge,NetPrimaryProductionContingency,0.425772839,,,,
Nd13,Kalispel,xd1145,kali1309,Kalispel,Salishan,NetPrimaryProductionContingency,0.426498957,,,,
SCCS139,Kutenai,xd1205,kute1249,Kutenai,,NetPrimaryProductionContingency,0.426498957,,,,
Na19,Dakelh,xd1035,carr1249,Carrier,Athabaskan-Eyak-Tlingit,NetPrimaryProductionContingency,0.426995136,,,,
Ci9,Svan,xd585,svan1243,Svan,Kartvelian,NetPrimaryProductionContingency,0.427279751,,,,
Na29,Beaver,xd1045,beav1236,Beaver,Athabaskan-Eyak-Tlingit,NetPrimaryProductionContingency,0.427339978,,,,
Ne13,Kainai,xd1212,bloo1239,Blood,Algic,NetPrimaryProductionContingency,0.427475071,,,,
B329,Mi'kmaq,xd1058,mikm1235,Mi'kmaq,Algic,NetPrimaryProductionContingency,0.427566331,,,,
Na41,Mi'kmaq,xd1058,mikm1235,Mi'kmaq,Algic,NetPrimaryProductionContingency,0.427566331,,,,
SCCS126,Mi'kmaq,xd1058,mikm1235,Mi'kmaq,Algic,NetPrimaryProductionContingency,0.427566331,,,,
B290,Haida,xd1068,nort2938,Northern Haida,Haida,NetPrimaryProductionContingency,0.427777931,,,,
SCCS131,Haida,xd1068,nort2938,Northern Haida,Haida,NetPrimaryProductionContingency,0.427777931,,,,
B322,Syilx,xd1001,sout2963,Southern Okanogan,Salishan,NetPrimaryProductionContingency,0.428031159,,,,
Nd16,Wenatchi,xd1148,wena1241,Wenatchi,Salishan,NetPrimaryProductionContingency,0.428391089,,,,
Ch2,Hutsuls,xd557,sout2604,Southwest Ukrainian,Indo-European,NetPrimaryProductionContingency,0.428405592,,,,
B346,Kaska,xd1056,kask1239,Kaska,Athabaskan-Eyak-Tlingit,NetPrimaryProductionContingency,0.42943601,,,,
Nb20,Tillamook,xd1080,till1254,Tillamook,Salishan,NetPrimaryProductionContingency,0.429515006,,,,
WNAI29,Alsea,xd1088,alse1251,Alsea-Yaquina,,NetPrimaryProductionContingency,0.429515006,,,,
Nd10,Nlaka'pamux,xd1142,thom1243,Thompson,Salishan,NetPrimaryProductionContingency,0.429567097,,,,
B319,Wishram,xd1150,wasc1239,Wasco-Wishram,Chinookan,NetPrimaryProductionContingency,0.430090954,,,,
WNAI109,Klikitat,xd1435,klik1240,Klikitat,Sahaptian,NetPrimaryProductionContingency,0.430090954,,,,
SCCS55,Abkhaz,xd577,abkh1244,Abkhazian,Abkhaz-Adyge,NetPrimaryProductionContingency,0.430752005,,,,
Na38,Katikitegon,xd1054,uppe1274,Upper Michigan-Wisconsin Chippewa,Algic,NetPrimaryProductionContingency,0.431351218,,,,
Ng6,Delaware,xd1255,unam1242,Unami,Algic,NetPrimaryProductionContingency,0.431565637,,,,
B277,Lummi,xd1074,lumm1243,Lummi,Salishan,NetPrimaryProductionContingency,0.431931275,,,,
Cg3,Irish,xd543,iris1253,Irish,Indo-European,NetPrimaryProductionContingency,0.432467233,,,,
Ne18,Piegan,xd1217,pieg1239,Piegan,Algic,NetPrimaryProductionContingency,0.433005756,,,,
B22,Ainu,xd635,ainu1240,Hokkaido Ainu,Ainu,NetPrimaryProductionContingency,0.433305841,,,,
WNAI96,Shuswap,xd1143,shus1248,Shuswap,Salishan,NetPrimaryProductionContingency,0.434825638,,,,
B281,Tillamook,xd1080,till1254,Tillamook,Salishan,NetPrimaryProductionContingency,0.434915626,,,,
WNAI28,Tillamook,xd1080,till1254,Tillamook,Salishan,NetPrimaryProductionContingency,0.434915626,,,,
Cf5,French Canadians,xd540,stan1290,French,Indo-European,NetPrimaryProductionContingency,0.436085365,,,,
Nb3,Kwakwaka'wakw,xd1090,kwak1269,Kwak'wala,Wakashan,NetPrimaryProductionContingency,0.436723376,,,,
B273,Nuu chah nulth,xd1070,nuuc1236,Nuu-chah-nulth,Wakashan,NetPrimaryProductionContingency,0.43694599,,,,
Nb11,Nuu chah nulth,xd1070,nuuc1236,Nuu-chah-nulth,Wakashan,NetPrimaryProductionContingency,0.43694599,,,,
WNAI12,Nuu chah nulth,xd1070,nuuc1236,Nuu-chah-nulth,Wakashan,NetPrimaryProductionContingency,0.43694599,,,,
B328,Katikitegon,xd1054,uppe1274,Upper Michigan-Wisconsin Chippewa,Algic,NetPrimaryProductionContingency,0.437728675,,,,
Na42,Potawatomi,xd1059,pota1247,Potawatomi,Algic,NetPrimaryProductionContingency,0.437803409,,,,
WNAI98,Nlaka'pamux,xd1142,thom1243,Thompson,Salishan,NetPrimaryProductionContingency,0.438642888,,,,
B275,Coos,xd1081,coos1249,Hanis,Coosan,NetPrimaryProductionContingency,0.438803813,,,,
WNAI31,Coos,xd1081,coos1249,Hanis,Coosan,NetPrimaryProductionContingency,0.438803813,,,,
Na37,Rainy River Ojibwe,xd1053,rain1239,Rainy River Ojibwa,Algic,NetPrimaryProductionContingency,0.439200068,,,,
Na35,Nipigon,xd1051,cent2136,Central Ojibwa,Algic,NetPrimaryProductionContingency,0.439984386,,,,
WNAI106,Kutenai,xd1205,kute1249,Kutenai,,NetPrimaryProductionContingency,0.440109695,,,,
WNAI15,Pentlatch,xd1427,pent1242,Pentlatch,Salishan,NetPrimaryProductionContingency,0.440567563,,,,
B325,Nlaka'pamux,xd1142,thom1243,Thompson,Salishan,NetPrimaryProductionContingency,0.44072734,,,,
SCCS51,Irish,xd543,iris1253,Irish,Indo-European,NetPrimaryProductionContingency,0.441259012,,,,
B269,Alsea,xd1088,alse1251,Alsea-Yaquina,,NetPrimaryProductionContingency,0.44126891,,,,
B337,Nipigon,xd1051,cent2136,Central Ojibwa,Algic,NetPrimaryProductionContingency,0.44190523,,,,
WNAI18,West Saanich,xd1428,saan1246,Saanich,Salishan,NetPrimaryProductionContingency,0.442027931,,,,
Id8,Tasmanians (northwestern),xd783,port1278,Port Sorell,Western Tasmanian,NetPrimaryProductionContingency,0.442173756,,,,
Nb1,Haida,xd1068,nort2938,Northern Haida,Haida,NetPrimaryProductionContingency,0.442340965,,,,
WNAI3,Haida (Northern),xd1068,nort2938,Northern Haida,Haida,NetPrimaryProductionContingency,0.442340965,,,,
ec21,Udihe,xd630,udih1248,Udihe,Tungusic,NetPrimaryProductionContingency,0.442806009,,,,
Nb19,Lower Chinook,xd1078,chin1286,Chinook,Chinookan,NetPrimaryProductionContingency,0.443618053,,,,
