society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ad48,Toro,xd118,toor1238,Tooro,Atlantic-Congo,PrecipitationPredictability,0.650759868,,,,
B12,Agta (Casiguran),xd906,casi1235,Casiguran-Nagtipunan Agta,Austronesian,PrecipitationPredictability,0.650784757,,,,
B13,Agta (Isabela),xd907,agta1234,Agta-Pahanan,Austronesian,PrecipitationPredictability,0.650784757,,,,
Af11,Toma,xd188,toma1245,Toma,Mande,PrecipitationPredictability,0.650848973,,,,
Ag9,Malinke,xd297,kita1249,Kita Maninkakan,Mande,PrecipitationPredictability,0.650848973,,,,
Ch5,Bulgarians,xd569,bulg1262,Bulgarian,Indo-European,PrecipitationPredictability,0.651092637,,,,
SCCS27,Masa,xd383,masa1322,Masana,Afro-Asiatic,PrecipitationPredictability,0.651249858,,,,
Ah30,Longuda,xd321,long1389,Longuda,Atlantic-Congo,PrecipitationPredictability,0.651347315,,,,
Ah33,Yungur,xd324,bena1260,Bena (Nigeria),Atlantic-Congo,PrecipitationPredictability,0.651347315,,,,
Ah35,Bura,xd326,bura1292,Bura-Pabir,Afro-Asiatic,PrecipitationPredictability,0.651347315,,,,
Cb27,Bachama,xd477,baca1246,Bacama,Afro-Asiatic,PrecipitationPredictability,0.651347315,,,,
Cb28,Dera,xd478,dera1248,Dera (Nigeria),Afro-Asiatic,PrecipitationPredictability,0.651347315,,,,
Ah16,Angas,xd305,ngas1240,Ngas,Afro-Asiatic,PrecipitationPredictability,0.651400995,,,,
B78,//Xegwi,xd936,xegw1238,//Xegwi,Tuu,PrecipitationPredictability,0.651440591,,,,
Af57,Temne,xd238,timn1235,Timne,Atlantic-Congo,PrecipitationPredictability,0.651461514,,,,
Ch8,Magyar,xd572,hung1274,Hungarian,Uralic,PrecipitationPredictability,0.65168003,,,,
B232,Tukudika,xd1181,nort2955,Northern Shoshoni,Uto-Aztecan,PrecipitationPredictability,0.652015946,,,,
Ag32,Senufo,xd269,ceba1235,Cebaara Senoufo,Atlantic-Congo,PrecipitationPredictability,0.652037581,,,,
Ab2,Swazi,xd21,swat1243,Swati,Atlantic-Congo,PrecipitationPredictability,0.65205602,,,,
B19,Kadar,xd912,kada1242,Kadar,Dravidian,PrecipitationPredictability,0.652083659,,,,
SCCS145,Muscogee,xd1252,cree1270,Creek,Muskogean,PrecipitationPredictability,0.652124125,,,,
B98,Walmbaria,xd947,flin1247,Flinders Island,Pama-Nyungan,PrecipitationPredictability,0.652132559,,,,
Ne14,Bungi,xd1213,west1510,Western Ojibwa,Algic,PrecipitationPredictability,0.652158465,,,,
Ai8,Dilling,xd382,dill1242,Dilling,Nubian,PrecipitationPredictability,0.652274777,,,,
Sb2,Cágaba,xd1327,cogu1240,Cogui,Chibchan,PrecipitationPredictability,0.652482404,,,,
Ai21,Bagirmi,xd350,bagi1246,Bagirmi,Central Sudanic,PrecipitationPredictability,0.652570114,,,,
SCCS120,Yukaghir,xd634,nort2745,Northern Yukaghir,Yukaghir,PrecipitationPredictability,0.652616472,,,,
Ne11,Assiniboine,xd1210,assi1247,Assiniboine,Siouan,PrecipitationPredictability,0.652711998,,,,
Nb12,Klahoose,xd1071,slia1241,Sliammon,Salishan,PrecipitationPredictability,0.652749005,,,,
ec12,Nganasan,xd620,ngan1291,Nganasan,Uralic,PrecipitationPredictability,0.652808167,,,,
B276,Lillooet,xd1207,lill1248,Lillooet,Salishan,PrecipitationPredictability,0.652897493,,,,
Cb17,Fur,xd466,furr1244,Fur,Furan,PrecipitationPredictability,0.653299973,,,,
Ie1,Mee,xd785,ekar1243,Ekari,Nuclear Trans New Guinea,PrecipitationPredictability,0.653550567,,,,
SCCS94,Mee,xd785,ekar1243,Ekari,Nuclear Trans New Guinea,PrecipitationPredictability,0.653550567,,,,
SCCS56,Armenians,xd575,nucl1235,Eastern Armenian,Indo-European,PrecipitationPredictability,0.653814772,,,,
Aj9,Kipsigis,xd414,kips1239,Kipsigis,Nilotic,PrecipitationPredictability,0.653819942,,,,
B93,Yintjingga,xd945,ayab1239,Yintyinka-Ayabadhu,Pama-Nyungan,PrecipitationPredictability,0.654041917,,,,
Ne1,Gros Ventre,xd1208,gros1243,Gros Ventre,Algic,PrecipitationPredictability,0.654209103,,,,
Ah2,Jukun,xd309,juku1254,Jukun Takum,Atlantic-Congo,PrecipitationPredictability,0.654270613,,,,
SCCS30,Otoro,xd338,otor1240,Otoro,Heibanic,PrecipitationPredictability,0.654283409,,,,
Ah5,Margi,xd332,marg1265,Marghi Central,Afro-Asiatic,PrecipitationPredictability,0.654336285,,,,
B85,Mirrngadja,xd940,djin1252,Djinba,Pama-Nyungan,PrecipitationPredictability,0.654361071,,,,
SCCS83,Javanese,xd751,java1254,Javanese,Austronesian,PrecipitationPredictability,0.654488941,,,,
Ai9,Masa,xd383,masa1322,Masana,Afro-Asiatic,PrecipitationPredictability,0.65465359,,,,
Nj2,Aztec,xd1301,clas1250,Classical Nahuatl,Uto-Aztecan,PrecipitationPredictability,0.654658189,,,,
Ai19,Musgu,xd347,musg1254,Musgu,Afro-Asiatic,PrecipitationPredictability,0.654699154,,,,
SCCS160,Haitians,xd1334,hait1244,Haitian,Indo-European,PrecipitationPredictability,0.654885925,,,,
Ad33,Pokomo,xd102,poko1261,Pokomo,Atlantic-Congo,PrecipitationPredictability,0.654893638,,,,
ec20,Oroch,xd629,oroc1248,Oroch,Tungusic,PrecipitationPredictability,0.655019504,,,,
Nf15,Kickapoo,xd1235,kick1244,Kickapoo,Algic,PrecipitationPredictability,0.655098697,,,,
Ng3,Muscogee,xd1252,cree1270,Creek,Muskogean,PrecipitationPredictability,0.655222354,,,,
Af14,Sherbro,xd191,sher1258,Sherbro,Atlantic-Congo,PrecipitationPredictability,0.655307839,,,,
Cb14,Hemat,xd463,bath1248,Batha,Afro-Asiatic,PrecipitationPredictability,0.655311846,,,,
Aj17,Alur,xd392,alur1250,Alur,Nilotic,PrecipitationPredictability,0.655343962,,,,
Sj4,Canela,xd1412,cane1242,Canela-Krahô,Nuclear-Macro-Je,PrecipitationPredictability,0.655647357,,,,
Ai22,Sara,xd351,sarr1246,Sar,Central Sudanic,PrecipitationPredictability,0.655875897,,,,
Ah31,Mumuye,xd322,nucl1240,Mumuye,Atlantic-Congo,PrecipitationPredictability,0.655914864,,,,
Ac32,Kaonde,xd58,kaon1241,Kaonde,Atlantic-Congo,PrecipitationPredictability,0.656014056,,,,
Ah32,Vere,xd323,momj1237,Mom Jango,Atlantic-Congo,PrecipitationPredictability,0.656039328,,,,
Ai16,Namshi,xd344,doya1240,Doyayo,Atlantic-Congo,PrecipitationPredictability,0.656039328,,,,
Aa9,Hadza,xd9,hadz1240,Hadza,,PrecipitationPredictability,0.656401921,,,,
B25,Nivkh,xd617,gily1242,Nivkh,,PrecipitationPredictability,0.656500061,,,,
SCCS117,Japanese,xd648,nucl1643,Japanese,Japonic,PrecipitationPredictability,0.656782616,,,,
Ac29,Luwa,xd54,sond1250,Sonde,Atlantic-Congo,PrecipitationPredictability,0.656885246,,,,
Ag24,Koranko,xd260,kura1250,Kuranko,Mande,PrecipitationPredictability,0.656981686,,,,
Ib2,Javanese,xd751,java1254,Javanese,Austronesian,PrecipitationPredictability,0.6572332,,,,
Ai20,Tupuri,xd349,tupu1244,Tupuri,Atlantic-Congo,PrecipitationPredictability,0.657302223,,,,
Ag43,Vagala,xd281,vagl1239,Vagla,Atlantic-Congo,PrecipitationPredictability,0.657438552,,,,
WNAI10,Kwakwaka'wakw,xd1090,kwak1269,Kwak'wala,Wakashan,PrecipitationPredictability,0.657692848,,,,
Ie5,Keraki,xd819,namb1293,Nambo,Morehead-Wasur,PrecipitationPredictability,0.657835302,,,,
Nd61,Taviwatsiu,xd1198,utee1244,Ute,Uto-Aztecan,PrecipitationPredictability,0.657922374,,,,
Nj8,Tarasco,xd1307,pure1242,Purepecha,Tarascan,PrecipitationPredictability,0.657932308,,,,
SCCS153,Aztec,xd1301,clas1250,Classical Nahuatl,Uto-Aztecan,PrecipitationPredictability,0.658068088,,,,
SCCS140,Gros Ventre,xd1208,gros1243,Gros Ventre,Algic,PrecipitationPredictability,0.658103503,,,,
B375,Noatak Inuit,xd1018,nort2945,Seward Alaska Inupiatun,Eskimo-Aleut,PrecipitationPredictability,0.658340832,,,,
Na33,Northern Saulteaux,xd1049,alba1270,Albany River Ojibwa,Algic,PrecipitationPredictability,0.65854593,,,,
Nd64,Wind River Eastern Shoshone,xd1201,nort2955,Northern Shoshoni,Uto-Aztecan,PrecipitationPredictability,0.658556895,,,,
WNAI128,Wind River Eastern Shoshone,xd1201,nort2955,Northern Shoshoni,Uto-Aztecan,PrecipitationPredictability,0.658556895,,,,
Af13,Ebira,xd190,ebir1243,Ebira,Atlantic-Congo,PrecipitationPredictability,0.658579999,,,,
Ah12,Basakomo,xd301,basa1282,Basa (Nigeria),Atlantic-Congo,PrecipitationPredictability,0.658579999,,,,
Ih1,Mota,xd862,mota1237,Mota,Austronesian,PrecipitationPredictability,0.658626234,,,,
Ig11,Rossel Islanders,xd843,yele1255,Yele,,PrecipitationPredictability,0.658707088,,,,
SCCS172,Aymara,xd1375,cent2142,Central Aymara,Aymaran,PrecipitationPredictability,0.658866592,,,,
Ai39,Mesakin,xd369,ngil1242,Ngile,Narrow Talodi,PrecipitationPredictability,0.658935186,,,,
Ai40,Moro,xd371,moro1285,Moro,Heibanic,PrecipitationPredictability,0.658935186,,,,
Ai41,Tira,xd372,tira1254,Tira,Heibanic,PrecipitationPredictability,0.658935186,,,,
Ie19,Marind-Amin,xd795,nucl1622,Marind,Anim,PrecipitationPredictability,0.659249352,,,,
Sc2,Pumé,xd1345,pume1238,Pumé,,PrecipitationPredictability,0.659251528,,,,
Na36,Minnesota Ojibwa,xd1052,redl1238,Red Lake Chippewa,Algic,PrecipitationPredictability,0.659290973,,,,
WNAI97,Lillooet,xd1207,lill1248,Lillooet,Salishan,PrecipitationPredictability,0.65932482,,,,
B354,Koyukon,xd1010,koyu1237,Koyukon,Athabaskan-Eyak-Tlingit,PrecipitationPredictability,0.659459255,,,,
Ne12,Blackfoot,xd1211,pieg1239,Piegan,Algic,PrecipitationPredictability,0.659514108,,,,
B107,Warunggu,xd955,waru1264,Warrongo,Pama-Nyungan,PrecipitationPredictability,0.659552667,,,,
Af38,Abron,xd217,abro1238,Abron,Atlantic-Congo,PrecipitationPredictability,0.659562923,,,,
Nj12,Mixtec,xd1298,juxt1235,Juxtlahuaca Mixtec,Otomanguean,PrecipitationPredictability,0.659726587,,,,
Ae11,Songola,xd129,song1300,Songoora,Atlantic-Congo,PrecipitationPredictability,0.660034178,,,,
Af27,Eloyi,xd205,eloy1241,Eloyi,Atlantic-Congo,PrecipitationPredictability,0.660239869,,,,
Af50,Dan,xd231,gwee1242,Gweetaawu,Mande,PrecipitationPredictability,0.660239869,,,,
Ah11,Basa,xd300,basa1282,Basa (Nigeria),Atlantic-Congo,PrecipitationPredictability,0.660239869,,,,
B288,Kwakwaka'wakw,xd1090,kwak1269,Kwak'wala,Wakashan,PrecipitationPredictability,0.660274558,,,,
Sb9,Haitians,xd1334,hait1244,Haitian,Indo-European,PrecipitationPredictability,0.660707096,,,,
Ib8,Anak Dalam,xd757,kubu1239,Kubu,Austronesian,PrecipitationPredictability,0.660833613,,,,
Ai2,Nyaro,xd348,kooo1244,Ko,Heibanic,PrecipitationPredictability,0.660909925,,,,
Nf2,Ho Chunk,xd1236,hoch1243,Ho-Chunk,Siouan,PrecipitationPredictability,0.661031854,,,,
Ae52,Fungom,xd174,mmen1238,Mmen,Atlantic-Congo,PrecipitationPredictability,0.661109667,,,,
Ah24,Kentu,xd314,etky1238,Etkywan,Atlantic-Congo,PrecipitationPredictability,0.661109667,,,,
Af32,Egba,xd211,egba1238,Egba,Atlantic-Congo,PrecipitationPredictability,0.661389662,,,,
Ah3,Tiv,xd320,tivv1240,Tiv,Atlantic-Congo,PrecipitationPredictability,0.661512761,,,,
B86,Burarra,xd941,gunn1247,Gun-narta,Maningrida,PrecipitationPredictability,0.661660484,,,,
Cb13,Habbaniya,xd462,nort3133,North Kordofan Arabic,Afro-Asiatic,PrecipitationPredictability,0.662044501,,,,
Ch1,Serbs,xd546,serb1264,Serbian,Indo-European,PrecipitationPredictability,0.662388576,,,,
Nf13,Shawnee,xd1233,shaw1249,Shawnee,Algic,PrecipitationPredictability,0.662443345,,,,
B17,Paliyans,xd910,pali1274,Paliyan,Dravidian,PrecipitationPredictability,0.662617577,,,,
Na22,Iglulik Inuit,xd1025,west2618,Western Canadian Inuktitut,Eskimo-Aleut,PrecipitationPredictability,0.662932906,,,,
Ib4,Toba Batak,xd753,bata1289,Batak Toba,Austronesian,PrecipitationPredictability,0.662965728,,,,
Eb2,Tu,xd610,tuuu1240,Tu,Mongolic,PrecipitationPredictability,0.663032602,,,,
Ad45,Nyankole,xd115,nyan1307,Nyankole,Atlantic-Congo,PrecipitationPredictability,0.663037149,,,,
B330,Bitterroot Salish,xd1144,kali1309,Kalispel,Salishan,PrecipitationPredictability,0.663319163,,,,
Nb3,Kwakwaka'wakw,xd1090,kwak1269,Kwak'wala,Wakashan,PrecipitationPredictability,0.663564698,,,,
Aj13,Pojulu,xd388,poju1239,Pöjulu,Nilotic,PrecipitationPredictability,0.663595274,,,,
Aj14,Kakwa,xd389,kakw1240,Kakwa,Nilotic,PrecipitationPredictability,0.663595274,,,,
Ij8,Tahitians,xd897,tahi1242,Tahitian,Austronesian,PrecipitationPredictability,0.663865626,,,,
Af1,Fon,xd186,fonn1241,Fon,Atlantic-Congo,PrecipitationPredictability,0.664044008,,,,
SCCS122,Deg Xit'an,xd1066,dege1248,Degexit'an,Athabaskan-Eyak-Tlingit,PrecipitationPredictability,0.664050635,,,,
B336,Alkatcho,xd1069,sout2958,Southern Carrier,Athabaskan-Eyak-Tlingit,PrecipitationPredictability,0.664182122,,,,
Ah38,Kapsiki,xd329,psik1239,Psikye,Afro-Asiatic,PrecipitationPredictability,0.664229396,,,,
Ah39,Podokwo,xd330,park1239,Parkwa,Afro-Asiatic,PrecipitationPredictability,0.664229396,,,,
Ah7,Mafa,xd334,mafa1239,Mafa,Afro-Asiatic,PrecipitationPredictability,0.664229396,,,,
WNAI1,North Tlingit,xd1431,tlin1245,Tlingit,Athabaskan-Eyak-Tlingit,PrecipitationPredictability,0.664355276,,,,
SCCS67,Lolo,xd645,sich1238,Sichuan Yi,Sino-Tibetan,PrecipitationPredictability,0.664730881,,,,
B364,Holikachuk,xd1013,holi1241,Holikachuk,Athabaskan-Eyak-Tlingit,PrecipitationPredictability,0.664771271,,,,
Af6,Oyo Yoruba,xd240,ilaa1245,Ila (Yoruba),Atlantic-Congo,PrecipitationPredictability,0.664894844,,,,
Nb9,Nuxalk,xd1106,bell1243,Bella Coola,Salishan,PrecipitationPredictability,0.66494821,,,,
ch12,Bashkir,xd549,bash1264,Bashkir,Turkic,PrecipitationPredictability,0.66501162,,,,
Cf4,Brazilians,xd539,braz1246,Brazilian Portuguese,Indo-European,PrecipitationPredictability,0.665059531,,,,
Af53,Tura,xd234,tour1242,Toura (Côte d'Ivoire),Mande,PrecipitationPredictability,0.665305535,,,,
Cc8,Aulliminden,xd505,ioul1238,Ioullemmeden,Afro-Asiatic,PrecipitationPredictability,0.665349016,,,,
B332,Northern Saulteaux,xd1049,alba1270,Albany River Ojibwa,Algic,PrecipitationPredictability,0.665415975,,,,
