society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
ch23,Lithuanian Tatar,xd561,west2405,Western Tatar,Turkic,TemperatureContingency,0.279225086,,,,
Ca5,Bisharin,xd453,bish1251,Bisharin,Afro-Asiatic,TemperatureContingency,0.279451632,,,,
B128,Paakintji,xd973,darl1243,Paakantyi,Pama-Nyungan,TemperatureContingency,0.279546725,,,,
B28,Ungazikmit,xd622,cent2128,Central Siberian Yupik,Eskimo-Aleut,TemperatureContingency,0.279669305,,,,
B144,Cahuilla (Desert),xd1131,cahu1264,Cahuilla,Uto-Aztecan,TemperatureContingency,0.279703771,,,,
Nd27,Kuyuidokado,xd1160,sout2967,South Northern Paiute,Uto-Aztecan,TemperatureContingency,0.279827093,,,,
Nd14,Coeur d’Alene,xd1146,coeu1236,Coeur d'Alene,Salishan,TemperatureContingency,0.279895407,,,,
WNAI103,Coeur d’Alene,xd1146,coeu1236,Coeur d'Alene,Salishan,TemperatureContingency,0.279895407,,,,
Na16,Délįne,xd1033,nort2942,North Slavey,Athabaskan-Eyak-Tlingit,TemperatureContingency,0.280050019,,,,
SCCS42,Riffians,xd521,tari1263,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Afro-Asiatic,TemperatureContingency,0.280057168,,,,
Ni9,Tepehuán,xd1294,nort2959,Northern Tepehuan,Uto-Aztecan,TemperatureContingency,0.280216767,,,,
Ne18,Piegan,xd1217,pieg1239,Piegan,Algic,TemperatureContingency,0.28038752,,,,
Cc5,Kel Antessar,xd502,timb1263,Timbuktu,Afro-Asiatic,TemperatureContingency,0.28042103,,,,
Na17,DeneTha,xd1034,sout2959,South Slavey,Athabaskan-Eyak-Tlingit,TemperatureContingency,0.280463809,,,,
WNAI104,Kalispel,xd1145,kali1309,Kalispel,Salishan,TemperatureContingency,0.280588662,,,,
Nd20,Nez Perce,xd1153,nezp1238,Nez Perce,Sahaptian,TemperatureContingency,0.280696744,,,,
Na29,Beaver,xd1045,beav1236,Beaver,Athabaskan-Eyak-Tlingit,TemperatureContingency,0.280824728,,,,
Cg4,Sami,xd544,nort2671,North Saami,Uralic,TemperatureContingency,0.280832443,,,,
B205,Mono Lake Northern Paiute,xd989,sout2967,South Northern Paiute,Uto-Aztecan,TemperatureContingency,0.280849196,,,,
Ch2,Hutsuls,xd557,sout2604,Southwest Ukrainian,Indo-European,TemperatureContingency,0.280966912,,,,
ch18,Ingrians,xd555,ingr1248,Ingrian,Uralic,TemperatureContingency,0.281027505,,,,
ch28,Votes,xd566,voti1245,Votic,Uralic,TemperatureContingency,0.281027505,,,,
B345,DeneTha,xd1034,sout2959,South Slavey,Athabaskan-Eyak-Tlingit,TemperatureContingency,0.28118967,,,,
B330,Bitterroot Salish,xd1144,kali1309,Kalispel,Salishan,TemperatureContingency,0.281209855,,,,
B344,Beaver,xd1045,beav1236,Beaver,Athabaskan-Eyak-Tlingit,TemperatureContingency,0.281433392,,,,
B211,Tunava (Fish Lake),xd1162,mono1275,Mono (USA),Uto-Aztecan,TemperatureContingency,0.281531895,,,,
WNAI79,Kawaiisu,xd1126,kawa1283,Kawaiisu,Uto-Aztecan,TemperatureContingency,0.281544178,,,,
Ef6,Kurukh,xd668,kuru1302,Kurukh,Dravidian,TemperatureContingency,0.281924367,,,,
B152,Tübalulabal,xd1118,tuba1278,Tübatulabal,Uto-Aztecan,TemperatureContingency,0.281968629,,,,
WNAI78,Tübalulabal,xd1118,tuba1278,Tübatulabal,Uto-Aztecan,TemperatureContingency,0.281968629,,,,
