society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ij3,Marquesans,xd892,nort2845,North Marquesan,Austronesian,AnnualTemperatureVariance,0.297730866,,,,
SCCS105,Marquesans,xd892,nort2845,North Marquesan,Austronesian,AnnualTemperatureVariance,0.297730866,,,,
Ac16,Mitsogho,xd40,tsog1243,Tsogo,Atlantic-Congo,AnnualTemperatureVariance,0.298138061,,,,
B65,Mbuti,xd5,bila1255,Bila,Atlantic-Congo,AnnualTemperatureVariance,0.299582262,,,,
Ae1,Amba,xd127,amba1263,Amba (Uganda),Atlantic-Congo,AnnualTemperatureVariance,0.303519166,,,,
Ae34,Plains Bira,xd154,bera1259,Bera,Atlantic-Congo,AnnualTemperatureVariance,0.303519166,,,,
Ae30,Bira,xd150,bila1255,Bila,Atlantic-Congo,AnnualTemperatureVariance,0.304586307,,,,
Aa5,Mbuti,xd5,bila1255,Bila,Atlantic-Congo,AnnualTemperatureVariance,0.305852206,,,,
Ae31,Budu,xd151,budu1250,Budu,Atlantic-Congo,AnnualTemperatureVariance,0.305852206,,,,
Ej14,Senoi,xd721,sema1266,Semai,Austroasiatic,AnnualTemperatureVariance,0.306835592,,,,
Ai29,Lendu,xd358,lend1245,Lendu,Central Sudanic,AnnualTemperatureVariance,0.306967059,,,,
Ig3,Kurtatchi,xd855,tinp1237,Tinputz,Austronesian,AnnualTemperatureVariance,0.309443624,,,,
Ae26,Topoke,xd145,poke1238,Poke,Atlantic-Congo,AnnualTemperatureVariance,0.312770581,,,,
Ig7,Lakalai,xd859,naka1262,Nakanai,Austronesian,AnnualTemperatureVariance,0.313343836,,,,
Ae38,Ndoko,xd158,doko1244,Doko (Democratic Republic of Congo),Atlantic-Congo,AnnualTemperatureVariance,0.315992053,,,,
Ae39,Ngombe,xd159,binj1250,Binja,Atlantic-Congo,AnnualTemperatureVariance,0.316238489,,,,
Sc8,Piaroa,xd1351,piar1243,Piaroa,Jodi-Saliban,AnnualTemperatureVariance,0.318981234,,,,
Sc9,Curripaco,xd1352,curr1243,Curripaco,Arawakan,AnnualTemperatureVariance,0.318981234,,,,
Ae29,Poto,xd148,luse1252,Lusengo,Atlantic-Congo,AnnualTemperatureVariance,0.321819429,,,,
Ae43,Sanga,xd164,bomw1238,Bomwali,Atlantic-Congo,AnnualTemperatureVariance,0.322920163,,,,
Ag14,Baga,xd249,mbul1258,Mbulungish,Atlantic-Congo,AnnualTemperatureVariance,0.324249994,,,,
Ae12,Duala,xd130,dual1243,Duala,Atlantic-Congo,AnnualTemperatureVariance,0.329136848,,,,
Ig6,Ulawans,xd858,saaa1240,Sa'a,Austronesian,AnnualTemperatureVariance,0.331599176,,,,
Sd4,Guaica,xd1356,yano1262,Yanomámi,Yanomamic,AnnualTemperatureVariance,0.331673192,,,,
Sd9,Yanomami,xd1361,yano1261,Yanomamö,Yanomamic,AnnualTemperatureVariance,0.331673192,,,,
Ai28,Popoi,xd357,popo1291,Popoi,Central Sudanic,AnnualTemperatureVariance,0.332405189,,,,
Ae44,Bubi,xd165,bube1242,Bube,Atlantic-Congo,AnnualTemperatureVariance,0.335132655,,,,
Ae2,Kpe,xd138,mokp1239,Mokpwe,Atlantic-Congo,AnnualTemperatureVariance,0.335712115,,,,
B60,Aka,xd923,bamb1264,Bambenzele,Atlantic-Congo,AnnualTemperatureVariance,0.338262923,,,,
B40,Nukak,xd917,nuka1242,Nukak Makú,Kakua-Nukak,AnnualTemperatureVariance,0.342082208,,,,
SCCS158,Guna,xd1309,bord1248,Border Kuna,Chibchan,AnnualTemperatureVariance,0.346034603,,,,
Ie26,Ngarawapum,xd803,adze1240,Adzera,Austronesian,AnnualTemperatureVariance,0.346099459,,,,
Ie37,Star Mountain,xd815,ngal1298,Ngalum,Nuclear Trans New Guinea,AnnualTemperatureVariance,0.346151772,,,,
Ae35,Rumbi,xd155,lomb1254,Lombi,Central Sudanic,AnnualTemperatureVariance,0.346761922,,,,
Ae20,Ekonda,xd139,ekon1238,Ekonda Mongo,Atlantic-Congo,AnnualTemperatureVariance,0.347091723,,,,
SCCS163,Yanomami,xd1361,yano1261,Yanomamö,Yanomamic,AnnualTemperatureVariance,0.351948198,,,,
Ic12,Sumbawanese,xd762,sumb1241,Sumbawa,Austronesian,AnnualTemperatureVariance,0.356406668,,,,
Ib2,Javanese,xd751,java1254,Javanese,Austronesian,AnnualTemperatureVariance,0.357013428,,,,
Ib3,Balinese,xd752,bali1278,Balinese,Austronesian,AnnualTemperatureVariance,0.357238569,,,,
Ie1,Mee,xd785,ekar1243,Ekari,Nuclear Trans New Guinea,AnnualTemperatureVariance,0.360267781,,,,
SCCS94,Mee,xd785,ekar1243,Ekari,Nuclear Trans New Guinea,AnnualTemperatureVariance,0.360267781,,,,
B63,Baka,xd926,baka1272,Baka (Cameroon),Atlantic-Congo,AnnualTemperatureVariance,0.361246333,,,,
Ae23,Lalia,xd142,ngan1302,Ngando-Lalia,Atlantic-Congo,AnnualTemperatureVariance,0.362133411,,,,
Sc7,Yabarana,xd1350,yaba1248,Yabarana,Cariban,AnnualTemperatureVariance,0.364511764,,,,
Se2,Ticuna,xd1366,ticu1245,Ticuna,Ticuna-Yuri,AnnualTemperatureVariance,0.365138596,,,,
Ai5,Mamvu,xd379,mamv1243,Mamvu,Central Sudanic,AnnualTemperatureVariance,0.370982539,,,,
Ae32,Kumu,xd152,komo1260,Komo (Democratic Republic of Congo),Atlantic-Congo,AnnualTemperatureVariance,0.372899796,,,,
Ic1,Macassarese,xd759,maka1311,Makasar,Austronesian,AnnualTemperatureVariance,0.378464326,,,,
Ia18,Bisayan,xd741,akla1241,Aklanon,Austronesian,AnnualTemperatureVariance,0.382596574,,,,
Ie32,Sio,xd810,sioo1240,Sio,Austronesian,AnnualTemperatureVariance,0.383567194,,,,
Se4,Yagua,xd1368,yagu1244,Yagua,Peba-Yagua,AnnualTemperatureVariance,0.386062479,,,,
Ih9,Santa Cruz Islanders,xd875,natu1246,Natügu,Austronesian,AnnualTemperatureVariance,0.396921649,,,,
Ai31,Logo,xd361,logo1259,Logo,Central Sudanic,AnnualTemperatureVariance,0.401452699,,,,
Ic7,Ili-Mandiri,xd769,lama1277,Lamaholot,Austronesian,AnnualTemperatureVariance,0.401717331,,,,
Ai11,Mangbetu,xd339,nucl1420,Nuclear Mangbetu,Central Sudanic,AnnualTemperatureVariance,0.403293324,,,,
Ae53,Koko,xd175,bako1249,Bakoko,Atlantic-Congo,AnnualTemperatureVariance,0.407583188,,,,
Sc16,Ye'kuana,xd1342,maqu1238,Maquiritari,Cariban,AnnualTemperatureVariance,0.414390507,,,,
Ie8,Purari,xd822,pura1257,Purari,,AnnualTemperatureVariance,0.414669632,,,,
Ac19,Teke,xd43,teke1278,Teke-Eboo-Nzikou,Atlantic-Congo,AnnualTemperatureVariance,0.415681692,,,,
Ia12,Sugbuanon,xd735,cebu1242,Cebuano,Austronesian,AnnualTemperatureVariance,0.422371502,,,,
B64,Efe,xd927,efee1239,Efe,Central Sudanic,AnnualTemperatureVariance,0.423101349,,,,
Ie2,Wantoat,xd796,want1252,Wantoat,Nuclear Trans New Guinea,AnnualTemperatureVariance,0.423302515,,,,
Af21,Ijaw,xd199,kala1381,Kalabari,Ijoid,AnnualTemperatureVariance,0.424703912,,,,
If12,Bikinians,xd827,rali1241,Rälik,Austronesian,AnnualTemperatureVariance,0.427284359,,,,
Ic2,Alorese,xd764,abui1241,Abui,Timor-Alor-Pantar,AnnualTemperatureVariance,0.429536487,,,,
Ac24,Sakata,xd49,saka1287,Sakata,Atlantic-Congo,AnnualTemperatureVariance,0.433664313,,,,
SCCS83,Javanese,xd751,java1254,Javanese,Austronesian,AnnualTemperatureVariance,0.434914972,,,,
Ae15,Hunde,xd133,hund1239,Hunde,Atlantic-Congo,AnnualTemperatureVariance,0.437313884,,,,
Ae40,Dzem,xd161,njye1238,Njyem,Atlantic-Congo,AnnualTemperatureVariance,0.447363334,,,,
Ae37,Budja,xd157,budz1238,Budza,Atlantic-Congo,AnnualTemperatureVariance,0.454558452,,,,
Eh6,Sinhalese,xd692,sinh1246,Sinhala,Indo-European,AnnualTemperatureVariance,0.46434433,,,,
Ai23,Bwaka,xd352,ngba1284,Ngbaka Ma'bo,Atlantic-Congo,AnnualTemperatureVariance,0.469693422,,,,
Ac26,Yanzi,xd51,yans1239,Yansi,Atlantic-Congo,AnnualTemperatureVariance,0.475117618,,,,
Ie28,Busama,xd805,buga1250,Bugawac,Austronesian,AnnualTemperatureVariance,0.482012202,,,,
Ae7,Baboa,xd183,bwaa1238,Bwa,Atlantic-Congo,AnnualTemperatureVariance,0.487721884,,,,
Sd7,Wai-wai,xd1359,waiw1244,Waiwai,Cariban,AnnualTemperatureVariance,0.496267494,,,,
Ad45,Nyankole,xd115,nyan1307,Nyankole,Atlantic-Congo,AnnualTemperatureVariance,0.496459727,,,,
SCCS89,Alorese,xd764,abui1241,Abui,Timor-Alor-Pantar,AnnualTemperatureVariance,0.496545409,,,,
Ej8,Malays,xd730,mala1479,Colloquial Malay,Austronesian,AnnualTemperatureVariance,0.50519361,,,,
Ie23,Muju,xd800,sout2940,South Muyu,Nuclear Trans New Guinea,AnnualTemperatureVariance,0.513915901,,,,
Ae25,Tetela,xd144,tete1250,Tetela,Atlantic-Congo,AnnualTemperatureVariance,0.532408551,,,,
Sc3,Barama River Carib,xd1346,mura1272,Murato,Cariban,AnnualTemperatureVariance,0.54030335,,,,
Ae11,Songola,xd129,song1300,Songoora,Atlantic-Congo,AnnualTemperatureVariance,0.544496808,,,,
SCCS84,Balinese,xd752,bali1278,Balinese,Austronesian,AnnualTemperatureVariance,0.554782468,,,,
Ad48,Toro,xd118,toor1238,Tooro,Atlantic-Congo,AnnualTemperatureVariance,0.556359036,,,,
Ag15,Balanta,xd250,bala1301,Balanta-Kentohe,Atlantic-Congo,AnnualTemperatureVariance,0.556800566,,,,
