society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ch1,Serbs,xd546,serb1264,Serbian,Indo-European,PrecipitationContingency,0.048200404,,,,
Nb5,Eyak,xd1102,eyak1241,Eyak,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.048270021,,,,
SCCS130,Eyak,xd1102,eyak1241,Eyak,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.048270021,,,,
Ec4,Yurak-Samoyeds,xd632,nene1249,Tundra Nenets,Uralic,PrecipitationContingency,0.048437004,,,,
Cd17,Nail,xd515,cons1245,Constantine,Afro-Asiatic,PrecipitationContingency,0.048437883,,,,
Cd4,Kabyle,xd522,kaby1243,Kabyle,Afro-Asiatic,PrecipitationContingency,0.048665076,,,,
Cg4,Sami,xd544,nort2671,North Saami,Uralic,PrecipitationContingency,0.048692529,,,,
Ng12,Choctaw,xd1247,choc1276,Choctaw,Muskogean,PrecipitationContingency,0.048772862,,,,
B27,Nganasan,xd620,ngan1291,Nganasan,Uralic,PrecipitationContingency,0.048990632,,,,
Sg4,Tehuelche,xd1386,tehu1242,Tehuelche,Chonan,PrecipitationContingency,0.049255114,,,,
Ih6,Rotumans,xd872,rotu1241,Rotuman,Austronesian,PrecipitationContingency,0.049313982,,,,
If6,Yapese,xd837,yape1248,Yapese,Austronesian,PrecipitationContingency,0.049516989,,,,
SCCS110,Yapese,xd837,yape1248,Yapese,Austronesian,PrecipitationContingency,0.049516989,,,,
Ne16,Karankawa,xd1215,kara1289,Karankawa,,PrecipitationContingency,0.050192431,,,,
Cf5,French Canadians,xd540,stan1290,French,Indo-European,PrecipitationContingency,0.05046126,,,,
Ig7,Lakalai,xd859,naka1262,Nakanai,Austronesian,PrecipitationContingency,0.050536322,,,,
Nf4,Myaamia,xd1238,miam1252,Miami,Algic,PrecipitationContingency,0.050647553,,,,
Ng10,Seneca,xd1245,sene1264,Seneca,Iroquoian,PrecipitationContingency,0.050684023,,,,
Na4,Kaska,xd1056,kask1239,Kaska,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.050852848,,,,
B136,Tasmanians (southeastern),xd980,sout1439,South-Eastern-Tasmanian-Hinterland,South-Eastern Tasmanian,PrecipitationContingency,0.051038437,,,,
If4,Ifaluk,xd835,nucl1479,Nuclear Woleaian,Austronesian,PrecipitationContingency,0.051273191,,,,
ec15,Mansi,xd623,mans1258,Northern Mansi,Uralic,PrecipitationContingency,0.052023363,,,,
Ig3,Kurtatchi,xd855,tinp1237,Tinputz,Austronesian,PrecipitationContingency,0.052415152,,,,
WNAI152,Chiricahua (Warm Springs),xd1259,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.05246693,,,,
Ib8,Anak Dalam,xd757,kubu1239,Kubu,Austronesian,PrecipitationContingency,0.05248503,,,,
Ia13,Badjau Tawi-Tawi,xd736,sout2918,Southern Sama,Austronesian,PrecipitationContingency,0.052773873,,,,
