society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Nc14,Wintu,xd1112,nucl1651,Nuclear Wintu,Wintuan,AnnualPrecipitationVariance,14695939976.0,,,,
Ac39,Nyasa,xd65,mwer1247,Mwera (Nyasa),Atlantic-Congo,AnnualPrecipitationVariance,14697362167.0,,,,
Sj11,Shavante,xd1409,xava1240,Xavánte,Nuclear-Macro-Je,AnnualPrecipitationVariance,14722356541.0,,,,
WNAI112,Klamath,xd1139,klam1254,Klamath-Modoc,,AnnualPrecipitationVariance,14757199636.0,,,,
Ej10,Rade,xd717,rade1240,Rade,Austronesian,AnnualPrecipitationVariance,14764314666.0,,,,
SCCS74,Rade,xd717,rade1240,Rade,Austronesian,AnnualPrecipitationVariance,14764314666.0,,,,
Ic5,Toradja,xd767,pamo1252,Pamona,Austronesian,AnnualPrecipitationVariance,14773302749.0,,,,
SCCS87,Toradja,xd767,pamo1252,Pamona,Austronesian,AnnualPrecipitationVariance,14773302749.0,,,,
Ef6,Kurukh,xd668,kuru1302,Kurukh,Dravidian,AnnualPrecipitationVariance,14777050926.0,,,,
B160,Wintu,xd1112,nucl1651,Nuclear Wintu,Wintuan,AnnualPrecipitationVariance,14794649306.0,,,,
WNAI48,Wintu (McCloud River),xd1112,nucl1651,Nuclear Wintu,Wintuan,AnnualPrecipitationVariance,14794649306.0,,,,
Ad46,Soga,xd116,soga1242,Soga,Atlantic-Congo,AnnualPrecipitationVariance,14799781041.0,,,,
Ad48,Toro,xd118,toor1238,Tooro,Atlantic-Congo,AnnualPrecipitationVariance,14829464236.0,,,,
Ag32,Senufo,xd269,ceba1235,Cebaara Senoufo,Atlantic-Congo,AnnualPrecipitationVariance,14830371534.0,,,,
B40,Nukak,xd917,nuka1242,Nukak Makú,Kakua-Nukak,AnnualPrecipitationVariance,14842269695.0,,,,
Ie19,Marind-Amin,xd795,nucl1622,Marind,Anim,AnnualPrecipitationVariance,14843210399.0,,,,
Ai27,Abarambo,xd356,bara1361,Barambu,Atlantic-Congo,AnnualPrecipitationVariance,14844572313.0,,,,
WNAI44,Shasta (East),xd1093,shas1239,Shasta,Shastan,AnnualPrecipitationVariance,14901490146.0,,,,
WNAI49,Wintu (Sacramento River),xd1112,nucl1651,Nuclear Wintu,Wintuan,AnnualPrecipitationVariance,14901490146.0,,,,
Ac4,Kuba,xd66,bush1247,Bushoong,Atlantic-Congo,AnnualPrecipitationVariance,14911292219.0,,,,
Ad22,Sukuma,xd90,suku1261,Sukuma,Atlantic-Congo,AnnualPrecipitationVariance,14915127800.0,,,,
Sa5,Bribri,xd1321,brib1243,Bribri,Chibchan,AnnualPrecipitationVariance,14918459539.0,,,,
Ig3,Kurtatchi,xd855,tinp1237,Tinputz,Austronesian,AnnualPrecipitationVariance,14939851997.0,,,,
Nc8,Klamath,xd1139,klam1254,Klamath-Modoc,,AnnualPrecipitationVariance,15025939486.0,,,,
SCCS138,Klamath,xd1139,klam1254,Klamath-Modoc,,AnnualPrecipitationVariance,15025939486.0,,,,
Nj8,Tarasco,xd1307,pure1242,Purepecha,Tarascan,AnnualPrecipitationVariance,15044140186.0,,,,
Ac10,Chewa,xd34,chew1246,Chewa,Atlantic-Congo,AnnualPrecipitationVariance,15053921231.0,,,,
Ad2,Nyoro,xd87,nyor1246,Nyoro,Atlantic-Congo,AnnualPrecipitationVariance,15069126112.0,,,,
SCCS179,Shavante,xd1409,xava1240,Xavánte,Nuclear-Macro-Je,AnnualPrecipitationVariance,15093364988.0,,,,
Ae58,Tikar,xd180,tige1238,Tige,Atlantic-Congo,AnnualPrecipitationVariance,15106533871.0,,,,
Ah8,Bafute,xd335,vute1244,Vute,Atlantic-Congo,AnnualPrecipitationVariance,15106533871.0,,,,
Si10,Kuikuru,xd1398,kuik1246,Kuikúro-Kalapálo,Cariban,AnnualPrecipitationVariance,15121763255.0,,,,
B179,Shasta,xd1093,shas1239,Shasta,Shastan,AnnualPrecipitationVariance,15140019026.0,,,,
Nb30,Takelma,xd1091,take1257,Takelma,,AnnualPrecipitationVariance,15140019026.0,,,,
Nb34,Karuk,xd1095,karo1304,Karok,,AnnualPrecipitationVariance,15140019026.0,,,,
WNAI45,Shasta (West),xd1093,shas1239,Shasta,Shastan,AnnualPrecipitationVariance,15140019026.0,,,,
B110,Ngatjan,xd957,ngad1260,Ngadjan,Pama-Nyungan,AnnualPrecipitationVariance,15161372269.0,,,,
Ab7,Nyaneka,xd30,nyan1305,Nyaneka,Atlantic-Congo,AnnualPrecipitationVariance,15269346637.0,,,,
Ia11,Puyuma,xd734,puyu1239,Puyuma,Austronesian,AnnualPrecipitationVariance,15275025962.0,,,,
Ia9,Ami,xd749,amis1246,Amis,Austronesian,AnnualPrecipitationVariance,15275025962.0,,,,
SCCS12,Ganda,xd124,gand1255,Ganda,Atlantic-Congo,AnnualPrecipitationVariance,15279696081.0,,,,
Ei1,Garo,xd696,garo1247,Garo,Sino-Tibetan,AnnualPrecipitationVariance,15283382412.0,,,,
SCCS69,Garo,xd696,garo1247,Garo,Sino-Tibetan,AnnualPrecipitationVariance,15283382412.0,,,,
Ia6,Paiwan,xd746,paiw1248,Paiwan,Austronesian,AnnualPrecipitationVariance,15323340427.0,,,,
B176,Takelma,xd1091,take1257,Takelma,,AnnualPrecipitationVariance,15353169871.0,,,,
WNAI34,Taltushtuntede,xd1423,gali1261,Galice,Athabaskan-Eyak-Tlingit,AnnualPrecipitationVariance,15353169871.0,,,,
SCCS83,Javanese,xd751,java1254,Javanese,Austronesian,AnnualPrecipitationVariance,15377980634.0,,,,
Ad44,Konjo,xd114,konz1239,Konzo,Atlantic-Congo,AnnualPrecipitationVariance,15383245742.0,,,,
SCCS32,Mao,xd378,hozo1236,Hozo,Blue Nile Mao,AnnualPrecipitationVariance,15401726272.0,,,,
Ac13,Tonga,xd37,tong1321,Tonga (Nyasa),Atlantic-Congo,AnnualPrecipitationVariance,15423010273.0,,,,
Ac36,Tumbuka,xd62,tumb1250,Tumbuka,Atlantic-Congo,AnnualPrecipitationVariance,15423010273.0,,,,
Eg11,Koya,xd674,koya1251,Koya,Dravidian,AnnualPrecipitationVariance,15429330443.0,,,,
Ib3,Balinese,xd752,bali1278,Balinese,Austronesian,AnnualPrecipitationVariance,15442713680.0,,,,
Nb8,Haisla,xd1105,hais1244,Haisla,Wakashan,AnnualPrecipitationVariance,15448405938.0,,,,
WNAI8,Haihais,xd1424,oowe1239,Ooweekeeno,Wakashan,AnnualPrecipitationVariance,15487058854.0,,,,
WNAI17,Cowichan,xd1086,cowi1241,Cowichan,Salishan,AnnualPrecipitationVariance,15507839967.0,,,,
WNAI21,Lummi,xd1074,lumm1243,Lummi,Salishan,AnnualPrecipitationVariance,15507839967.0,,,,
