society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Nb36,Wiyot,xd1097,wiyo1248,Wiyot,Algic,TemperatureConstancy,0.492292145,,,,
Nb39,Sinkyone,xd1100,wail1244,Wailaki,Athabaskan-Eyak-Tlingit,TemperatureConstancy,0.492292145,,,,
Ac30,Plateau Tonga,xd56,tong1318,Tonga (Zambia),Atlantic-Congo,TemperatureConstancy,0.492673425,,,,
Ab6,Venda,xd29,vend1245,Venda,Atlantic-Congo,TemperatureConstancy,0.4928461,,,,
B49,Héta,xd921,xeta1241,Xetá,Tupian,TemperatureConstancy,0.493183024,,,,
Aa4,Bergdama,xd4,dama1270,Damara,Khoe-Kwadi,TemperatureConstancy,0.493361188,,,,
B67,Hukwe,xd929,kxoe1243,Kxoe,Khoe-Kwadi,TemperatureConstancy,0.493630478,,,,
Sh4,Kadiwéu,xd1391,kadi1248,Kadiwéu,Guaicuruan,TemperatureConstancy,0.493773259,,,,
B101,Kija,xd950,kitj1240,Kitja,Jarrakan,TemperatureConstancy,0.494547558,,,,
B71,Sekele,xd931,vase1234,Northern Ju,Kxa,TemperatureConstancy,0.495216156,,,,
Cb8,Bororo Fulani,xd485,boro1274,Bororo of Kano and Zaria,Atlantic-Congo,TemperatureConstancy,0.495218613,,,,
Ag1,Bambara,xd244,bamb1269,Bambara,Mande,TemperatureConstancy,0.495402227,,,,
B107,Warunggu,xd955,waru1264,Warrongo,Pama-Nyungan,TemperatureConstancy,0.495888764,,,,
Na9,Aleut,xd1067,east2533,Eastern Aleut,Eskimo-Aleut,TemperatureConstancy,0.496504957,,,,
Ei7,Karen,xd713,pwow1235,Pwo Western Karen,Sino-Tibetan,TemperatureConstancy,0.4975146,,,,
Sh7,Guaraní,xd1394,east2555,Eastern Bolivian Guaraní,Tupian,TemperatureConstancy,0.49773559,,,,
Ac10,Chewa,xd34,chew1246,Chewa,Atlantic-Congo,TemperatureConstancy,0.498038231,,,,
B46,Calusa,xd919,calu1239,Calusa,Unclassifiable,TemperatureConstancy,0.498635661,,,,
Ab14,Lovedu,xd15,lobe1242,Lobedu,Atlantic-Congo,TemperatureConstancy,0.49887731,,,,
Ac5,Lamba,xd71,lamb1271,Lamba,Atlantic-Congo,TemperatureConstancy,0.498953276,,,,
Ej4,Annamese,xd726,viet1252,Vietnamese,Austroasiatic,TemperatureConstancy,0.499281991,,,,
Ia14,Tao,xd737,yami1254,Yami,Austronesian,TemperatureConstancy,0.499383933,,,,
Nj4,Totonac,xd1303,papa1238,Papantla Totonac,Totonacan,TemperatureConstancy,0.499739464,,,,
Ca3,Tigrinya,xd437,tigr1271,Tigrinya,Afro-Asiatic,TemperatureConstancy,0.49988963,,,,
Ab19,Ambo,xd20,ndon1254,Ndonga,Atlantic-Congo,TemperatureConstancy,0.500518882,,,,
SCCS4,Lozi,xd26,lozi1239,Lozi,Atlantic-Congo,TemperatureConstancy,0.501239013,,,,
Nc26,Salinan,xd1125,sali1253,Salinan,,TemperatureConstancy,0.501644146,,,,
Sh2,Terena,xd1389,tere1279,Terena-Kinikinao-Chane,Arawakan,TemperatureConstancy,0.502266559,,,,
B168,Coast Miwok,xd983,coas1301,Coast Miwok,Miwok-Costanoan,TemperatureConstancy,0.502511757,,,,
Nc20,Wappo,xd1119,wapp1239,Wappo,Yuki-Wappo,TemperatureConstancy,0.502511757,,,,
WNAI65,Southern Pomo,xd1117,sout2984,Southern Pomo,Pomoan,TemperatureConstancy,0.502511757,,,,
Cb19,Kanuri,xd468,cent2050,Central Kanuri,Saharan,TemperatureConstancy,0.502767813,,,,
Ab4,Tsonga,xd27,tson1249,Tsonga,Atlantic-Congo,TemperatureConstancy,0.5036194,,,,
Ab1,Herero,xd10,here1253,Herero,Atlantic-Congo,TemperatureConstancy,0.503781382,,,,
Cb24,Wodaabe Fulani,xd474,boro1274,Bororo of Kano and Zaria,Atlantic-Congo,TemperatureConstancy,0.504084024,,,,
SCCS3,Tsonga,xd27,tson1249,Tsonga,Atlantic-Congo,TemperatureConstancy,0.504744202,,,,
Ac9,Ngoni,xd75,ngon1269,Ngoni,Atlantic-Congo,TemperatureConstancy,0.505382831,,,,
Sg3,Ona,xd1385,onaa1245,Selk'nam,Chonan,TemperatureConstancy,0.505666249,,,,
Sh6,Chamacoco,xd1393,cham1315,Chamacoco,Zamucoan,TemperatureConstancy,0.506108094,,,,
Ac40,Sena,xd67,nucl1396,Sena,Atlantic-Congo,TemperatureConstancy,0.50756905,,,,
Cb10,Karekare,xd459,kare1348,Karekare,Afro-Asiatic,TemperatureConstancy,0.507847375,,,,
Ej9,Thai,xd731,thai1261,Thai,Tai-Kadai,TemperatureConstancy,0.508676257,,,,
Ac38,Nyanja,xd64,nucl1395,Nuclear Nyanja,Atlantic-Congo,TemperatureConstancy,0.508942058,,,,
Ni3,Huichol,xd1288,huic1243,Huichol,Uto-Aztecan,TemperatureConstancy,0.509289278,,,,
Ab2,Swazi,xd21,swat1243,Swati,Atlantic-Congo,TemperatureConstancy,0.509646723,,,,
Ac32,Kaonde,xd58,kaon1241,Kaonde,Atlantic-Congo,TemperatureConstancy,0.509837673,,,,
Ei4,Maras,xd710,mara1382,Mara Chin,Sino-Tibetan,TemperatureConstancy,0.510420354,,,,
B105,Mamu,xd954,mamu1253,Mamu,Pama-Nyungan,TemperatureConstancy,0.510539641,,,,
B275,Coos,xd1081,coos1249,Hanis,Coosan,TemperatureConstancy,0.510564853,,,,
WNAI31,Coos,xd1081,coos1249,Hanis,Coosan,TemperatureConstancy,0.510564853,,,,
Ab11,Xhosa,xd12,xesi1238,Xesibe,Atlantic-Congo,TemperatureConstancy,0.510696844,,,,
Ai18,Kotoko,xd346,lagw1237,Lagwan,Afro-Asiatic,TemperatureConstancy,0.51119346,,,,
Ab3,Lozi,xd26,lozi1239,Lozi,Atlantic-Congo,TemperatureConstancy,0.511461169,,,,
SCCS22,Bambara,xd244,bamb1269,Bambara,Mande,TemperatureConstancy,0.51163145,,,,
Cb1,Maguzawa,xd458,kano1249,Kano,Afro-Asiatic,TemperatureConstancy,0.512233616,,,,
Cb29,Ngizim,xd479,ngiz1242,Ngizim,Afro-Asiatic,TemperatureConstancy,0.512233616,,,,
Nj13,Otomí,xd1299,mezq1235,Mezquital Otomi,Otomanguean,TemperatureConstancy,0.512840486,,,,
Cb4,Hasania,xd481,khar1296,Khartoum,Afro-Asiatic,TemperatureConstancy,0.513562592,,,,
Ag22,Serer,xd258,sere1260,Sereer,Atlantic-Congo,TemperatureConstancy,0.513916327,,,,
SCCS104,Māori,xd891,maor1246,Maori,Austronesian,TemperatureConstancy,0.514049834,,,,
B181,Tututni,xd1092,tutu1242,Tututni,Athabaskan-Eyak-Tlingit,TemperatureConstancy,0.514852006,,,,
Ag26,Susu,xd262,susu1250,Susu,Mande,TemperatureConstancy,0.51498379,,,,
Cf4,Brazilians,xd539,braz1246,Brazilian Portuguese,Indo-European,TemperatureConstancy,0.515150401,,,,
Ab17,Ndau,xd18,ndau1241,Ndau,Atlantic-Congo,TemperatureConstancy,0.515264111,,,,
Cb9,Hausa Kanawa,xd486,kano1249,Kano,Afro-Asiatic,TemperatureConstancy,0.517201474,,,,
Ca33,Kunama,xd441,kuna1268,Kunama,,TemperatureConstancy,0.517362425,,,,
SCCS51,Irish,xd543,iris1253,Irish,Indo-European,TemperatureConstancy,0.517504564,,,,
SCCS76,Thai,xd731,thai1261,Thai,Tai-Kadai,TemperatureConstancy,0.517961579,,,,
Ag47,Mossi (Ouagadougou),xd285,moss1236,Mossi,Atlantic-Congo,TemperatureConstancy,0.51828367,,,,
SCCS177,Tupinambá,xd1416,tupi1273,Tupinambá,Tupian,TemperatureConstancy,0.518638277,,,,
Ab12,Zulu,xd13,zulu1248,Zulu,Atlantic-Congo,TemperatureConstancy,0.518984237,,,,
Ag42,Nunuma,xd280,sout2795,Southern Nuni,Atlantic-Congo,TemperatureConstancy,0.519283529,,,,
WNAI32,Tututni,xd1092,tutu1242,Tututni,Athabaskan-Eyak-Tlingit,TemperatureConstancy,0.519652336,,,,
WNAI33,Chetco,xd1422,tolo1259,Tolowa-Chetco,Athabaskan-Eyak-Tlingit,TemperatureConstancy,0.519652336,,,,
Nj9,Tlaxcalans,xd1308,cent2132,Tlaxcala-Puebla-Central Nahuatl,Uto-Aztecan,TemperatureConstancy,0.519956026,,,,
SCCS36,Somali,xd426,nort3051,Northern Somali,Afro-Asiatic,TemperatureConstancy,0.520363818,,,,
Sa10,Lacandon,xd1310,laca1243,Lacandon,Mayan,TemperatureConstancy,0.520516376,,,,
Sa2,Tzeltal,xd1318,tzel1254,Tzeltal,Mayan,TemperatureConstancy,0.520516376,,,,
Ag31,Minianka,xd268,mama1271,Mamara Senoufo,Atlantic-Congo,TemperatureConstancy,0.522065331,,,,
Ac3,Bemba,xd55,town1238,Town Bemba,Atlantic-Congo,TemperatureConstancy,0.522631899,,,,
B164,Salinan,xd1125,sali1253,Salinan,,TemperatureConstancy,0.522978817,,,,
B89,Yiiji,xd942,wuna1249,Wunambal,Worrorran,TemperatureConstancy,0.523040343,,,,
Nj7,Mixe,xd1306,isth1238,Isthmus Mixe,Mixe-Zoque,TemperatureConstancy,0.523714855,,,,
Ag53,Bisa,xd292,biss1248,Bissa,Mande,TemperatureConstancy,0.523933579,,,,
Ei3,Burmese,xd709,nucl1310,Burmese,Sino-Tibetan,TemperatureConstancy,0.524205211,,,,
Nc21,Lake Miwok,xd1120,lake1258,Lake Miwok,Miwok-Costanoan,TemperatureConstancy,0.524380722,,,,
B110,Ngatjan,xd957,ngad1260,Ngadjan,Pama-Nyungan,TemperatureConstancy,0.524893032,,,,
SCCS178,Aimoré,xd1413,kren1239,Krenak,Nuclear-Macro-Je,TemperatureConstancy,0.525213371,,,,
Ab22,Chopi,xd25,copi1238,Copi,Atlantic-Congo,TemperatureConstancy,0.52548313,,,,
Ad15,Iwa,xd82,nyam1275,Nyamwanga,Atlantic-Congo,TemperatureConstancy,0.526056013,,,,
Ag45,Gurma,xd283,gour1243,Gourmanchéma,Atlantic-Congo,TemperatureConstancy,0.526377827,,,,
Nj3,Sierra Popoluca,xd1302,high1276,Highland Popoluca,Mixe-Zoque,TemperatureConstancy,0.526990923,,,,
Sj5,Aimoré,xd1413,kren1239,Krenak,Nuclear-Macro-Je,TemperatureConstancy,0.527388733,,,,
Ah13,Dakakari,xd302,clel1238,C'lela,Atlantic-Congo,TemperatureConstancy,0.528246781,,,,
