society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ad44,Konjo,xd114,konz1239,Konzo,Atlantic-Congo,PrecipitationConstancy,0.433738438,,,,
SCCS73,Annamese,xd726,viet1252,Vietnamese,Austroasiatic,PrecipitationConstancy,0.433792733,,,,
SCCS8,Nyakyusa,xd123,nyak1261,Nyakyusa,Atlantic-Congo,PrecipitationConstancy,0.433805354,,,,
B69,Hadza,xd9,hadz1240,Hadza,,PrecipitationConstancy,0.433948712,,,,
SCCS9,Hadza,xd9,hadz1240,Hadza,,PrecipitationConstancy,0.433948712,,,,
B285,Klallam,xd1075,clal1241,Clallam,Salishan,PrecipitationConstancy,0.434037892,,,,
WNAI22,Klallam,xd1075,clal1241,Clallam,Salishan,PrecipitationConstancy,0.434037892,,,,
B277,Lummi,xd1074,lumm1243,Lummi,Salishan,PrecipitationConstancy,0.43414683,,,,
B318,Klikitat,xd1149,nucl1237,Nuclear Yakima,Sahaptian,PrecipitationConstancy,0.43427333,,,,
Nd16,Wenatchi,xd1148,wena1241,Wenatchi,Salishan,PrecipitationConstancy,0.434392965,,,,
B11,Hill Pandaram,xd905,mala1468,Malapandaram,Dravidian,PrecipitationConstancy,0.434550954,,,,
B215,Spring Valley Shoshoni,xd995,west2622,Western Shoshoni,Uto-Aztecan,PrecipitationConstancy,0.434613694,,,,
WNAI121,Spring Valley Shoshoni,xd995,west2622,Western Shoshoni,Uto-Aztecan,PrecipitationConstancy,0.434613694,,,,
Ae58,Tikar,xd180,tige1238,Tige,Atlantic-Congo,PrecipitationConstancy,0.434660853,,,,
Ah8,Bafute,xd335,vute1244,Vute,Atlantic-Congo,PrecipitationConstancy,0.434660853,,,,
Af36,Ewe,xd215,aguu1242,Agu (Ewe),Atlantic-Congo,PrecipitationConstancy,0.434734347,,,,
Sc16,Ye'kuana,xd1342,maqu1238,Maquiritari,Cariban,PrecipitationConstancy,0.435094101,,,,
WNAI17,Cowichan,xd1086,cowi1241,Cowichan,Salishan,PrecipitationConstancy,0.435548504,,,,
WNAI21,Lummi,xd1074,lumm1243,Lummi,Salishan,PrecipitationConstancy,0.435548504,,,,
Nb27,Stó:lō,xd1087,chil1281,Chiliwack,Salishan,PrecipitationConstancy,0.435626599,,,,
Nb15,Lummi,xd1074,lumm1243,Lummi,Salishan,PrecipitationConstancy,0.435646437,,,,
Ci12,Abkhaz,xd577,abkh1244,Abkhazian,Abkhaz-Adyge,PrecipitationConstancy,0.435959266,,,,
Nd44,Yahanduka,xd1179,west2622,Western Shoshoni,Uto-Aztecan,PrecipitationConstancy,0.436049726,,,,
Nd4,Sanpoil,xd1174,sanp1257,Sanpoil,Salishan,PrecipitationConstancy,0.436136959,,,,
WNAI100,Sanpoil,xd1174,sanp1257,Sanpoil,Salishan,PrecipitationConstancy,0.436136959,,,,
Ad6,Nyakyusa,xd123,nyak1261,Nyakyusa,Atlantic-Congo,PrecipitationConstancy,0.436179144,,,,
Af51,Gagu,xd232,gagu1242,Gban,Mande,PrecipitationConstancy,0.436268212,,,,
Af52,Guro,xd233,guro1248,Guro,Mande,PrecipitationConstancy,0.436268212,,,,
B271,Twana,xd1079,twan1247,Twana,Salishan,PrecipitationConstancy,0.436274398,,,,
Nb16,Klallam,xd1075,clal1241,Clallam,Salishan,PrecipitationConstancy,0.436370727,,,,
Nb2,Twana,xd1079,twan1247,Twana,Salishan,PrecipitationConstancy,0.436370727,,,,
Ac38,Nyanja,xd64,nucl1395,Nuclear Nyanja,Atlantic-Congo,PrecipitationConstancy,0.436421636,,,,
Af35,Adangme,xd214,adan1247,Adangme,Atlantic-Congo,PrecipitationConstancy,0.436422344,,,,
Af43,Ga,xd223,gaaa1244,Ga,Atlantic-Congo,PrecipitationConstancy,0.436422344,,,,
B272,Chehalis,xd997,lowe1427,Lower Chehalis,Salishan,PrecipitationConstancy,0.436479693,,,,
Af22,Itsekiri,xd200,isek1239,Isekiri,Atlantic-Congo,PrecipitationConstancy,0.436787826,,,,
SCCS158,Guna,xd1309,bord1248,Border Kuna,Chibchan,PrecipitationConstancy,0.436825363,,,,
Af30,Igala,xd209,igal1242,Igala,Atlantic-Congo,PrecipitationConstancy,0.437582483,,,,
Nb25,Quinault,xd1085,quin1251,Quinault,Salishan,PrecipitationConstancy,0.437646002,,,,
WNAI24,Quinault,xd1085,quin1251,Quinault,Salishan,PrecipitationConstancy,0.437646002,,,,
