society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ae21,Kela,xd140,yela1238,Yela-Kela,Atlantic-Congo,TemperaturePredictability,0.816263516,,,,
Ae32,Kumu,xd152,komo1260,Komo (Democratic Republic of Congo),Atlantic-Congo,TemperaturePredictability,0.81633565,,,,
Ae20,Ekonda,xd139,ekon1238,Ekonda Mongo,Atlantic-Congo,TemperaturePredictability,0.816415348,,,,
Af46,Bakwe,xd226,bakw1243,Bakwé,Atlantic-Congo,TemperaturePredictability,0.816418946,,,,
B4,Shompen,xd901,shom1245,Shom Peng,,TemperaturePredictability,0.816591516,,,,
SCCS78,Nicobarese,xd691,carn1240,Car Nicobarese,Austroasiatic,TemperaturePredictability,0.816591516,,,,
Ac24,Sakata,xd49,saka1287,Sakata,Atlantic-Congo,TemperaturePredictability,0.816601814,,,,
SCCS13,Mbuti,xd5,bila1255,Bila,Atlantic-Congo,TemperaturePredictability,0.816795745,,,,
Sj8,Tupinambá,xd1416,tupi1273,Tupinambá,Tupian,TemperaturePredictability,0.816801615,,,,
Sa5,Bribri,xd1321,brib1243,Bribri,Chibchan,TemperaturePredictability,0.816867762,,,,
Ae53,Koko,xd175,bako1249,Bakoko,Atlantic-Congo,TemperaturePredictability,0.816892329,,,,
SCCS20,Mende,xd230,mend1266,Mende (Sierra Leone),Mande,TemperaturePredictability,0.817180001,,,,
Ae37,Budja,xd157,budz1238,Budza,Atlantic-Congo,TemperaturePredictability,0.817304097,,,,
Ae30,Bira,xd150,bila1255,Bila,Atlantic-Congo,TemperaturePredictability,0.817338465,,,,
Ai23,Bwaka,xd352,ngba1284,Ngbaka Ma'bo,Atlantic-Congo,TemperaturePredictability,0.817427992,,,,
Ic4,Rotinese,xd766,term1237,Termanu,Austronesian,TemperaturePredictability,0.817497972,,,,
Ae41,Kota,xd162,ndas1238,Ndasa,Atlantic-Congo,TemperaturePredictability,0.81780153,,,,
Ic9,Sumbanese,xd771,kamb1299,Kambera,Austronesian,TemperaturePredictability,0.818043282,,,,
Ag18,Bijogo,xd253,bidy1244,Kangaki-Kagbaaga-Kajoko Bidyogo,Atlantic-Congo,TemperaturePredictability,0.818092763,,,,
Af49,Sapo,xd229,sapo1251,Sapo,Atlantic-Congo,TemperaturePredictability,0.818277202,,,,
Sa4,Emberá,xd1320,nort2972,Northern Emberá,Chocoan,TemperaturePredictability,0.818342442,,,,
Ie5,Keraki,xd819,namb1293,Nambo,Morehead-Wasur,TemperaturePredictability,0.818609214,,,,
B20,Cholanaikkan,xd913,jenn1240,Jennu Kurumba,Dravidian,TemperaturePredictability,0.818953869,,,,
Eg6,Kerala,xd682,mala1464,Malayalam,Dravidian,TemperaturePredictability,0.819027292,,,,
Ia18,Bisayan,xd741,akla1241,Aklanon,Austronesian,TemperaturePredictability,0.819203904,,,,
Ie8,Purari,xd822,pura1257,Purari,,TemperaturePredictability,0.81922846,,,,
Ae43,Sanga,xd164,bomw1238,Bomwali,Atlantic-Congo,TemperaturePredictability,0.819679488,,,,
SCCS14,Nkundo,xd160,nkun1238,Nkundo,Atlantic-Congo,TemperaturePredictability,0.81980859,,,,
Ac16,Mitsogho,xd40,tsog1243,Tsogo,Atlantic-Congo,TemperaturePredictability,0.82032731,,,,
Sa14,Ngäbe,xd1314,ngab1239,Ngäbere,Chibchan,TemperaturePredictability,0.820385753,,,,
Ac8,Yombe,xd74,yomb1244,Yombe,Atlantic-Congo,TemperaturePredictability,0.820685022,,,,
B60,Aka,xd923,bamb1264,Bambenzele,Atlantic-Congo,TemperaturePredictability,0.820888805,,,,
